"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"13643744","0","0","0","","","","","",""
"13644448","","","","","","","1","1","1"
"13644512","","","","0","0","0","","",""
"13656096","","","","","","","1","1","1"
"13656320","","","","0","0","0","","",""
"13657376","0","0","0","","","","","",""
"13669440","","","","","","","1","1","1"
"13669792","0","0","0","","","","","",""
"13670112","","","","0","0","0","","",""
"13681664","0","0","0","","","","","",""
"13683008","","","","0","0","0","","",""
"13683136","","","","","","","1","1","1"
"13694816","0","0","0","","","","","",""
"13695712","","","","","","","1","1","1"
"13695936","","","","0","0","0","","",""
"13708448","","","","","","","1","1","1"
"13708544","","","","0","0","0","","",""
"13708640","0","0","0","","","","","",""
"13719584","0","0","0","","","","","",""
"13720096","","","","","","","1","1","1"
"13721536","","","","0","0","0","","",""
"13733600","0","0","0","","","","","",""
"13733888","","","","0","0","0","","",""
"13734080","","","","","","","1","1","1"
"13745248","0","0","0","","","","","",""
"13746944","","","","","","","1","1","1"
"13747104","","","","0","0","0","","",""
"13759040","0","0","0","","","","","",""
"13759360","","","","","","","1","1","1"
"13759680","","","","0","0","0","","",""
"13772000","","","","","","","1","1","1"
"13772480","0","0","0","","","","","",""
"13772704","","","","0","0","0","","",""
"13784192","","","","0","0","0","","",""
"13785312","","","","","","","1","1","1"
"13785408","0","0","0","","","","","",""
"13797440","0","0","0","","","","","",""
"13798176","","","","0","0","0","","",""
"13798336","","","","","","","1","1","1"
"13809440","0","0","0","","","","","",""
"13810656","","","","","","","1","1","1"
"13810720","","","","0","0","0","","",""
"13822656","","","","0","0","0","","",""
"13823520","0","0","0","","","","","",""
"13823808","","","","","","","1","1","1"
"13836416","0","0","0","","","","","",""
"13836608","","","","0","0","0","","",""
"13836640","","","","","","","1","1","1"
"13848448","0","0","0","","","","","",""
"13849280","","","","0","0","0","","",""
"13849408","","","","","","","1","1","1"
"13861664","","","","0","0","0","","",""
"13861760","0","0","0","","","","","",""
"13862240","","","","","","","1","1","1"
"13874432","0","0","0","","","","","",""
"13875104","","","","0","0","0","","",""
"13875136","","","","","","","1","1","1"
"13887104","","","","0","0","0","","",""
"13887136","0","0","0","","","","","",""
"13887392","","","","","","","1","1","1"
"13899808","0","0","0","","","","","",""
"13900128","","","","","","","1","1","1"
"13900320","","","","0","0","0","","",""
"13910720","0","0","0","","","","","",""
"13912416","","","","0","0","0","","",""
"13913408","","","","","","","1","1","1"
"13925632","","","","","","","1","1","1"
"13926208","","","","0","0","0","","",""
"13926240","0","0","0","","","","","",""
"13938848","","","","","","","1","1","1"
"13939008","0","0","0","","","","","",""
"13939040","","","","0","0","0","","",""
"13951840","","","","0","0","0","","",""
"13951872","0","0","0","","","","","",""
"13951968","","","","","","","1","1","1"
"13961248","0","0","0","","","","","",""
"13964512","","","","","","","1","1","1"
"13964640","","","","0","0","0","","",""
"13976768","","","","0","0","0","","",""
"13977408","","","","","","","1","1","1"
"13977440","0","0","0","","","","","",""
"13988192","0","0","0","","","","","",""
"13989856","","","","0","0","0","","",""
"13990336","","","","","","","1","1","1"
"13999808","0","0","0","","","","","",""
"14002656","","","","","","","1","1","1"
"14002976","","","","0","0","0","","",""
"14015776","0","0","0","","","","","",""
"14015840","","","","","","","1","1","1"
"14015872","","","","0","0","0","","",""
"14028000","0","0","0","","","","1","1","1"
"14028768","","","","0","0","0","","",""
"14040480","","","","0","0","0","","",""
"14041280","0","0","0","","","","","",""
"14041376","","","","","","","1","1","1"
"14053664","0","0","0","","","","","",""
"14053696","","","","","","","1","1","1"
"14054336","","","","0","0","0","","",""
"14064928","0","0","0","","","","","",""
"14067040","","","","","","","1","1","1"
"14067104","","","","0","0","0","","",""
"14078208","0","0","0","","","","","",""
"14079392","","","","","","","1","1","1"
"14079904","","","","0","0","0","","",""
"14092480","","","","","","","1","1","1"
"14092640","","","","0","0","0","","",""
"14092704","0","0","0","","","","","",""
"14104352","0","0","0","","","","","",""
"14104960","","","","","","","1","1","1"
"14105248","","","","0","0","0","","",""
"14117312","0","0","0","","","","","",""
"14117920","","","","0","0","0","","",""
"14118336","","","","","","","1","1","1"
"14130560","0","0","0","","","","","",""
"14130848","","","","","","","1","1","1"
"14131072","","","","0","0","0","","",""
"14142784","","","","0","0","0","","",""
"14143424","0","0","0","","","","","",""
"14143840","","","","","","","1","1","1"
"14156544","","","","","","","1","1","1"
"14156640","0","0","0","","","","","",""
"14156704","","","","0","0","0","","",""
"14168864","","","","0","0","0","","",""
"14168992","0","0","0","","","","","",""
"14169280","","","","","","","1","1","1"
"14181728","","","","0","0","0","","",""
"14181824","0","0","0","","","","","",""
"14181856","","","","","","","1","1","1"
"14194912","","","","0","0","0","","",""
"14195040","0","0","0","","","","1","1","1"
"14206016","0","0","0","","","","","",""
"14207616","","","","","","","1","1","1"
"14207776","","","","0","0","0","","",""
"14219904","0","0","0","","","","","",""
"14220192","","","","0","0","0","","",""
"14220416","","","","","","","1","1","1"
"14233440","","","","","","","1","1","1"
"14233504","0","0","0","","","","","",""
"14233568","","","","0","0","0","","",""
"14242752","0","0","0","","","","","",""
"14244896","","","","","","","1","1","1"
"14246144","","","","0","0","0","","",""
"14256608","0","0","0","","","","","",""
"14258752","","","","","","","1","1","1"
"14258944","","","","0","0","0","","",""
"14268320","0","0","0","","","","","",""
"14271072","","","","0","0","0","","",""
"14271936","","","","","","","1","1","1"
"14283936","","","","0","0","0","","",""
"14284224","","","","","","","1","1","1"
"14284768","0","0","0","","","","","",""
"14293024","0","0","0","","","","","",""
"14297536","","","","0","0","0","1","1","1"
"14309376","0","0","0","","","","","",""
"14309696","","","","","","","1","1","1"
"14309888","","","","0","0","0","","",""
"14322816","0","0","0","","","","","",""
"14322880","","","","0","0","0","","",""
"14322944","","","","","","","1","1","1"
"14333120","0","0","0","","","","","",""
"14334912","","","","0","0","0","","",""
"14335776","","","","","","","1","1","1"
"14347680","0","0","0","","","","","",""
"14348064","","","","0","0","0","","",""
"14348736","","","","","","","1","1","1"
"14359680","0","0","0","","","","","",""
"14361120","","","","0","0","0","","",""
"14361280","","","","","","","1","1","1"
"14373760","0","0","0","","","","","",""
"14374016","","","","0","0","0","","",""
"14374080","","","","","","","1","1","1"
"14386336","0","0","0","","","","","",""
"14386720","","","","","","","1","1","1"
"14386944","","","","0","0","0","","",""
"14399296","0","0","0","","","","","",""
"14399488","","","","0","0","0","","",""
"14399744","","","","","","","1","1","1"
"14406624","0","0","0","","","","","",""
"14412640","","","","","","","1","1","1"
"14412672","","","","0","0","0","","",""
"14425024","","","","","","","1","1","1"
"14425280","","","","0","0","0","","",""
"14425504","0","0","0","","","","","",""
"14437952","","","","0","0","0","","",""
"14438112","0","0","0","","","","","",""
"14438336","","","","","","","1","1","1"
"14450848","0","0","0","","","","","",""
"14450976","","","","","","","1","1","1"
"14451104","","","","0","0","0","","",""
"14463168","","","","0","0","0","","",""
"14463648","0","0","0","","","","","",""
"14463712","","","","","","","1","1","1"
"14476192","","","","","","","1","1","1"
"14476512","0","0","0","","","","","",""
"14476576","","","","0","0","0","","",""
"14488736","0","0","0","","","","","",""
"14489344","","","","0","0","0","","",""
"14489536","","","","","","","1","1","1"
"14502144","","","","0","0","0","","",""
"14502304","","","","","","","1","1","1"
"14502368","0","0","0","","","","","",""
"14513760","","","","","","","1","1","1"
"14514624","0","0","0","","","","","",""
"14514912","","","","0","0","0","","",""
"14524672","0","0","0","","","","","",""
"14527200","","","","0","0","0","","",""
"14527616","","","","","","","1","1","1"
"14537472","0","0","0","","","","","",""
"14538848","","","","","","","1","1","1"
"14540768","","","","0","0","0","","",""
"14550880","","","","0","0","0","","",""
"14550944","0","0","0","","","","","",""
"14553440","","","","","","","1","1","1"
"14564256","0","0","0","","","","","",""
"14565600","","","","0","0","0","","",""
"14565696","","","","","","","1","1","1"
"14577408","0","0","0","","","","","",""
"14577728","","","","0","0","0","","",""
"14578336","","","","","","","0.9765625","0.9765625","0.9765625"
"14590656","0","0","0","","","","","",""
"14591360","","","","","","","0.96484375","0.96484375","0.96484375"
"14591808","","","","0","0","0","","",""
"14604320","","","","0","0","0","","",""
"14604608","0","0","0","","","","0.912109375","0.912109375","0.912109375"
"14615840","0","0","0","","","","","",""
"14617216","","","","0","0","0","","",""
"14617536","","","","","","","0.87890625","0.87890625","0.87890625"
"14629088","","","","","","","0.880859375","0.880859375","0.880859375"
"14629984","0","0","0","","","","","",""
"14630048","","","","0","0","0","","",""
"14642400","","","","0","0","0","","",""
"14642880","0","0","0","","","","","",""
"14643168","","","","","","","0.875","0.875","0.875"
"14652416","","","","0","0","0","","",""
"14655008","0","0","0","","","","","",""
"14655840","","","","","","","0.875","0.875","0.875"
"14667296","","","","0","0","0","","",""
"14667968","0","0","0","","","","","",""
"14668000","","","","","","","0.869140625","0.869140625","0.869140625"
"14680384","0","0","0","","","","","",""
"14681120","","","","","","","0.85546875","0.85546875","0.85546875"
"14681440","","","","0.005859375","0.005859375","0.005859375","","",""
"14694080","","","","","","","0.84375","0.84375","0.84375"
"14694112","","","","0","0","0","","",""
"14694336","0","0","0","","","","","",""
"14706080","0","0","0","","","","","",""
"14707072","","","","","","","0.826171875","0.826171875","0.826171875"
"14707104","","","","0","0","0","","",""
"14718368","","","","0","0","0","","",""
"14719232","0","0","0","","","","","",""
"14719712","","","","","","","0.8125","0.8125","0.8125"
"14730592","0","0","0","","","","","",""
"14731872","","","","","","","0.8125","0.8125","0.8125"
"14731936","","","","0","0","0","","",""
"14742848","0","0","0","","","","","",""
"14743072","","","","","","","0.8125","0.8125","0.8125"
"14744640","","","","0","0","0","","",""
"14755936","0","0","0","","","","","",""
"14757312","","","","","","","0.8125","0.8125","0.8125"
"14757536","","","","0","0","0","","",""
"14770112","0","0","0","","","","","",""
"14770624","","","","0","0","0","","",""
"14771104","","","","","","","0.802734375","0.802734375","0.802734375"
"14783232","","","","","","","0.775390625","0.775390625","0.775390625"
"14783296","0","0","0","","","","","",""
"14783968","","","","0","0","0","","",""
"14796192","0","0","0","","","","","",""
"14796416","","","","0","0","0","","",""
"14796768","","","","","","","0.75","0.75","0.75"
"14806208","","","","0","0","0","","",""
"14808800","","","","","","","0.75","0.75","0.75"
"14809248","0","0","0","","","","","",""
"14821760","","","","","","","0.7265625","0.7265625","0.7265625"
"14821792","0","0","0","","","","","",""
"14822112","","","","0","0","0","","",""
"14831520","0","0","0","","","","","",""
"14832576","","","","0","0","0","","",""
"14834912","","","","","","","0.7109375","0.7109375","0.7109375"
"14847168","0","0","0","","","","","",""
"14847552","","","","0","0","0","","",""
"14847872","","","","","","","0.677734375","0.677734375","0.677734375"
"14858624","0","0","0","","","","","",""
"14859520","","","","0","0","0","","",""
"14860512","","","","","","","0.6328125","0.6328125","0.6328125"
"14872480","0","0","0","","","","","",""
"14873088","","","","","","","0.625","0.625","0.625"
"14873120","","","","0","0","0","","",""
"14885504","","","","0","0","0","","",""
"14885792","","","","","","","0.609375","0.609375","0.609375"
"14885888","0","0","0","","","","","",""
"14898656","0","0","0","","","","","",""
"14899104","","","","0","0","0","0.55859375","0.55859375","0.55859375"
"14910304","0","0","0","","","","","",""
"14911872","","","","0","0","0","0.53125","0.53125","0.53125"
"14923840","","","","","","","0.53125","0.53125","0.53125"
"14924320","0","0","0","","","","","",""
"14924704","","","","0","0","0","","",""
"14934848","0","0","0","","","","","",""
"14937056","","","","","","","0.501953125","0.501953125","0.501953125"
"14937568","","","","0","0","0","","",""
"14949344","0","0","0","","","","","",""
"14950144","","","","0","0","0","","",""
"14950368","","","","","","","0.5","0.5","0.5"
"14962176","0","0","0","","","","","",""
"14962880","","","","","","","0.5","0.5","0.5"
"14963008","","","","0","0","0","","",""
"14974720","0","0","0","","","","","",""
"14975840","","","","","","","0.5","0.5","0.5"
"14975872","","","","0","0","0","","",""
"14987840","0","0","0","","","","","",""
"14988608","","","","","","","0.4921875","0.4921875","0.4921875"
"14988640","","","","0","0","0","","",""
"15000832","0","0","0","","","","","",""
"15001152","","","","","","","0.48046875","0.48046875","0.48046875"
"15001536","","","","0","0","0","","",""
"15012288","","","","0","0","0","","",""
"15013728","","","","","","","0.46875","0.46875","0.46875"
"15014272","0","0","0","","","","","",""
"15026816","","","","0","0","0","","",""
"15026880","0","0","0","","","","","",""
"15027136","","","","","","","0.44921875","0.44921875","0.44921875"
"15039808","0","0","0","","","","","",""
"15039904","","","","0","0","0","","",""
"15039968","","","","","","","0.43359375","0.43359375","0.43359375"
"15051360","0","0","0","","","","","",""
"15052288","","","","0","0","0","","",""
"15052384","","","","","","","0.400390625","0.400390625","0.400390625"
"15064800","","","","","","","0.318359375","0.318359375","0.318359375"
"15065184","0","0","0","","","","","",""
"15065408","","","","0","0","0","","",""
"15077824","","","","","","","0.302734375","0.302734375","0.302734375"
"15078240","","","","0","0","0","","",""
"15078272","0","0","0","","","","","",""
"15090624","","","","0","0","0","","",""
"15090752","0","0","0","","","","","",""
"15090880","","","","","","","0.26953125","0.26953125","0.26953125"
"15099136","0","0","0","","","","","",""
"15103264","","","","0","0","0","","",""
"15103968","","","","","","","0.25","0.25","0.25"
"15116032","0","0","0","","","","0.25","0.25","0.25"
"15116160","","","","0","0","0","","",""
"15128576","0","0","0","","","","","",""
"15128768","","","","0","0","0","","",""
"15129056","","","","","","","0.25","0.25","0.25"
"15141952","0","0","0","","","","","",""
"15142016","","","","","","","0.25","0.25","0.25"
"15142080","","","","0","0","0","","",""
"15151552","0","0","0","","","","","",""
"15154464","","","","","","","0.234375","0.234375","0.234375"
"15154912","","","","0","0","0","","",""
"15166720","0","0","0","","","","","",""
"15167712","","","","","","","0.189453125","0.189453125","0.189453125"
"15167872","","","","0","0","0","","",""
"15176800","0","0","0","","","","","",""
"15180512","","","","","","","0.197265625","0.197265625","0.197265625"
"15180608","","","","0","0","0","","",""
"15192288","","","","0","0","0","","",""
"15193312","0","0","0","","","","","",""
"15193536","","","","","","","0.185546875","0.185546875","0.185546875"
"15205440","","","","","","","0.15625","0.15625","0.15625"
"15206048","0","0","0","","","","","",""
"15206304","","","","0","0","0","","",""
"15218624","0","0","0","","","","","",""
"15218816","","","","","","","0.154296875","0.154296875","0.154296875"
"15219136","","","","0","0","0","","",""
"15231136","0","0","0","","","","0.14453125","0.14453125","0.14453125"
"15231872","","","","0","0","0","","",""
"15244064","","","","","","","0.08203125","0.08203125","0.08203125"
"15244128","","","","0","0","0","","",""
"15244288","0","0","0","","","","","",""
"15257056","0","0","0","","","","","",""
"15257184","","","","","","","0.0625","0.0625","0.0625"
"15257280","","","","0","0","0","","",""
"15268896","0","0","0","","","","","",""
"15269824","","","","0","0","0","","",""
"15270144","","","","","","","0.0625","0.0625","0.0625"
"15281728","0","0","0","","","","","",""
"15282336","","","","0","0","0","","",""
"15282912","","","","","","","0.0625","0.0625","0.0625"
"15294016","0","0","0","","","","","",""
"15295008","","","","0","0","0","","",""
"15295072","","","","","","","0.0625","0.0625","0.0625"
"15307008","","","","","","","0.0625","0.0625","0.0625"
"15307136","0","0","0","","","","","",""
"15308736","","","","0","0","0","","",""
"15321280","","","","","","","0.056640625","0.056640625","0.056640625"
"15321504","0","0","0","0","0","0","","",""
"15332000","","","","0","0","0","","",""
"15333824","0","0","0","","","","","",""
"15334272","","","","","","","0.037109375","0.037109375","0.037109375"
"15346560","0","0","0","","","","","",""
"15346816","","","","0","0","0","","",""
"15347040","","","","","","","0.037109375","0.037109375","0.037109375"
"15359296","","","","","","","0.03125","0.03125","0.03125"
"15359488","0","0","0","0","0","0","","",""
"15372256","","","","0","0","0","","",""
"15372352","","","","","","","0.03125","0.03125","0.03125"
"15372704","0","0","0","","","","","",""
"15385056","","","","","","","0.03125","0.03125","0.03125"
"15385344","","","","0","0","0","","",""
"15385376","0","0","0","","","","","",""
"15397024","0","0","0","","","","","",""
"15397248","","","","","","","0.037109375","0.037109375","0.037109375"
"15398272","","","","0","0","0","","",""
"15409952","0","0","0","","","","","",""
"15410848","","","","0","0","0","0.03125","0.03125","0.03125"
"15422976","0","0","0","","","","","",""
"15423200","","","","0","0","0","","",""
"15423616","","","","","","","0.03125","0.03125","0.03125"
"15435392","0","0","0","","","","","",""
"15435712","","","","0","0","0","","",""
"15436576","","","","","","","0.04296875","0.04296875","0.04296875"
"15446944","","","","0","0","0","","",""
"15449216","","","","","","","0.03125","0.03125","0.03125"
"15449344","0","0","0","","","","","",""
"15460448","","","","","","","0.03125","0.03125","0.03125"
"15461792","","","","0","0","0","","",""
"15462080","0","0","0","","","","","",""
"15474816","","","","","","","0.037109375","0.037109375","0.037109375"
"15474848","0","0","0","","","","","",""
"15475136","","","","0","0","0","","",""
"15487488","","","","0","0","0","","",""
"15487584","","","","","","","0.037109375","0.037109375","0.037109375"
"15487616","0","0","0","","","","","",""
"15499840","","","","","","","0.041015625","0.041015625","0.041015625"
"15500608","0","0","0","","","","","",""
"15500640","","","","0","0","0","","",""
"15512192","","","","","","","0.0390625","0.0390625","0.0390625"
"15512832","","","","0","0","0","","",""
"15513280","0","0","0","","","","","",""
"15524448","0","0","0","","","","","",""
"15525376","","","","","","","0.025390625","0.025390625","0.025390625"
"15526176","","","","0","0","0","","",""
"15536736","","","","","","","0.03125","0.03125","0.03125"
"15538048","0","0","0","","","","","",""
"15538912","","","","0","0","0","","",""
"15550432","0","0","0","","","","","",""
"15551296","","","","","","","0.01953125","0.01953125","0.01953125"
"15551936","","","","0","0","0","","",""
"15564448","","","","0","0","0","","",""
"15564640","","","","","","","0.005859375","0.005859375","0.005859375"
"15564672","0","0","0","","","","","",""
"15577056","","","","0","0","0","","",""
"15577280","0","0","0","","","","","",""
"15577312","","","","","","","0.005859375","0.005859375","0.005859375"
"15588160","","","","","","","0.017578125","0.017578125","0.017578125"
"15590144","0","0","0","","","","","",""
"15590272","","","","0","0","0","","",""
"15601472","0","0","0","","","","","",""
"15603040","","","","","","","0.005859375","0.005859375","0.005859375"
"15603168","","","","0","0","0","","",""
"15614112","0","0","0","","","","","",""
"15615424","","","","","","","0","0","0"
"15615936","","","","0","0","0","","",""
"15626528","0","0","0","","","","","",""
"15627424","","","","0","0","0","","",""
"15628288","","","","","","","0.01171875","0.01171875","0.01171875"
"15640000","","","","","","","0.029296875","0.029296875","0.029296875"
"15640416","","","","0","0","0","","",""
"15641376","0","0","0","","","","","",""
"15654112","0","0","0","","","","","",""
"15654240","","","","0","0","0","0.005859375","0.005859375","0.005859375"
"15666496","0","0","0","","","","","",""
"15666720","","","","0","0","0","","",""
"15667008","","","","","","","0","0","0"
"15679168","0","0","0","","","","","",""
"15679680","","","","0","0","0","","",""
"15679872","","","","","","","0","0","0"
"15691744","","","","","","","0","0","0"
"15691904","0","0","0","","","","","",""
"15692544","","","","0","0","0","","",""
"15704384","","","","0","0","0","","",""
"15704640","","","","","","","0","0","0"
"15705312","0","0","0","","","","","",""
"15717024","0","0","0","","","","","",""
"15718240","","","","","","","0","0","0"
"15718304","","","","0","0","0","","",""
"15730304","0","0","0","","","","","",""
"15730592","","","","0","0","0","","",""
"15730752","","","","","","","0","0","0"
"15743168","","","","0","0","0","","",""
"15743328","0","0","0","","","","","",""
"15743776","","","","","","","0","0","0"
"15755360","0","0","0","","","","","",""
"15756064","","","","0","0","0","","",""
"15756736","","","","","","","0.013671875","0.013671875","0.013671875"
"15768768","0","0","0","","","","","",""
"15769056","","","","0","0","0","","",""
"15769536","","","","","","","0.01953125","0.01953125","0.01953125"
"15782144","","","","","","","0.025390625","0.025390625","0.025390625"
"15782272","0","0","0","0","0","0","","",""
"15794784","0","0","0","","","","","",""
"15795072","","","","","","","0.01171875","0.01171875","0.01171875"
"15795168","","","","0","0","0","","",""
"15806752","0","0","0","","","","","",""
"15807776","","","","","","","0.017578125","0.017578125","0.017578125"
"15807936","","","","0","0","0","","",""
"15819296","0","0","0","","","","","",""
"15819904","","","","","","","0.005859375","0.005859375","0.005859375"
"15820480","","","","0","0","0","","",""
"15832512","0","0","0","","","","","",""
"15833408","","","","0","0","0","","",""
"15833568","","","","","","","0","0","0"
"15845664","","","","0","0","0","","",""
"15845984","0","0","0","","","","","",""
"15846176","","","","","","","0","0","0"
"15855936","0","0","0","","","","","",""
"15858848","","","","","","","0.017578125","0.017578125","0.017578125"
"15859168","","","","0","0","0","","",""
"15871584","","","","","","","0.0546875","0.0546875","0.0546875"
"15871904","0","0","0","","","","","",""
"15871936","","","","0","0","0","","",""
"15883872","","","","","","","0.037109375","0.037109375","0.037109375"
"15884608","0","0","0","","","","","",""
"15884704","","","","0","0","0","","",""
"15896736","","","","","","","0.03125","0.03125","0.03125"
"15896768","0","0","0","","","","","",""
"15897120","","","","0","0","0","","",""
"15909056","0","0","0","","","","","",""
"15909632","","","","","","","0.03125","0.03125","0.03125"
"15910176","","","","0","0","0","","",""
"15922816","0","0","0","","","","","",""
"15922880","","","","0","0","0","","",""
"15923008","","","","","","","0.03125","0.03125","0.03125"
"15935168","0","0","0","","","","","",""
"15935392","","","","","","","0.03125","0.03125","0.03125"
"15935968","","","","0","0","0","","",""
"15948256","","","","0","0","0","","",""
"15948672","0","0","0","","","","","",""
"15948704","","","","","","","0.03125","0.03125","0.03125"
"15960832","","","","0","0","0","","",""
"15960992","0","0","0","","","","","",""
"15961568","","","","","","","0.03125","0.03125","0.03125"
"15973312","","","","","","","0.03125","0.03125","0.03125"
"15973856","0","0","0","","","","","",""
"15974368","","","","0","0","0","","",""
"15986752","0","0","0","","","","","",""
"15986784","","","","","","","0.03125","0.03125","0.03125"
"15987040","","","","0","0","0","","",""
"15999840","","","","0","0","0","","",""
"15999872","0","0","0","","","","0.03125","0.03125","0.03125"
"16012704","","","","","","","0.04296875","0.04296875","0.04296875"
"16012768","0","0","0","0","0","0","","",""
"16025280","","","","0","0","0","","",""
"16025344","0","0","0","","","","","",""
"16025376","","","","","","","0.09375","0.09375","0.09375"
"16036928","","","","0","0","0","","",""
"16038016","0","0","0","","","","","",""
"16038272","","","","","","","0.140625","0.140625","0.140625"
"16050144","","","","","","","0.158203125","0.158203125","0.158203125"
"16050752","","","","0","0","0","","",""
"16050816","0","0","0","","","","","",""
"16062944","0","0","0","","","","","",""
"16063456","","","","","","","0.15234375","0.15234375","0.15234375"
"16063936","","","","0","0","0","","",""
"16076224","","","","0","0","0","","",""
"16076288","","","","","","","0.224609375","0.224609375","0.224609375"
"16076768","0","0","0","","","","","",""
"16088704","0","0","0","","","","","",""
"16089376","","","","0","0","0","","",""
"16089536","","","","","","","0.267578125","0.267578125","0.267578125"
"16100640","0","0","0","","","","","",""
"16101760","","","","","","","0.28125","0.28125","0.28125"
"16102304","","","","0","0","0","","",""
"16114720","0","0","0","","","","","",""
"16114912","","","","0","0","0","","",""
"16115136","","","","","","","0.275390625","0.275390625","0.275390625"
"16127232","","","","","","","0.287109375","0.287109375","0.287109375"
"16127296","0","0","0","","","","","",""
"16127488","","","","0","0","0","","",""
"16139840","","","","","","","0.298828125","0.298828125","0.298828125"
"16140416","","","","0","0","0","","",""
"16140768","0","0","0","","","","","",""
"16152640","0","0","0","","","","","",""
"16153440","","","","0","0","0","","",""
"16153536","","","","","","","0.328125","0.328125","0.328125"
"16165568","","","","0","0","0","","",""
"16166112","0","0","0","","","","","",""
"16166176","","","","","","","0.380859375","0.380859375","0.380859375"
"16178144","0","0","0","","","","","",""
"16178592","","","","","","","0.40625","0.40625","0.40625"
"16179008","","","","0","0","0","","",""
"16191136","","","","0","0","0","","",""
"16191168","0","0","0","","","","","",""
"16191744","","","","","","","0.40625","0.40625","0.40625"
"16204352","","","","","","","0.40625","0.40625","0.40625"
"16204480","0","0","0","","","","","",""
"16204736","","","","0","0","0","","",""
"16217344","","","","","","","0.40625","0.40625","0.40625"
"16217408","","","","0","0","0","","",""
"16217568","0","0","0","","","","","",""
"16226816","0","0","0","","","","","",""
"16229728","","","","0","0","0","","",""
"16229952","","","","","","","0.40625","0.40625","0.40625"
"16242464","","","","","","","0.412109375","0.412109375","0.412109375"
"16243136","","","","0","0","0","","",""
"16243168","0","0","0","","","","","",""
"16255456","","","","0","0","0","","",""
"16255840","","","","","","","0.4375","0.4375","0.4375"
"16255904","0","0","0","","","","","",""
"16268416","0.00390625","0.00390625","0.00390625","","","","","",""
"16268768","","","","0","0","0","0.443359375","0.443359375","0.443359375"
"16280672","","","","","","","0.455078125","0.455078125","0.455078125"
"16280928","0.001953125","0.001953125","0.001953125","","","","","",""
"16281536","","","","0","0","0","","",""
"16293888","","","","","","","0.46875","0.46875","0.46875"
"16294304","","","","0","0","0","","",""
"16294336","0","0","0","","","","","",""
"16306176","","","","0","0","0","","",""
"16306976","0","0","0","","","","","",""
"16307168","","","","","","","0.474609375","0.474609375","0.474609375"
"16319328","","","","0","0","0","","",""
"16319616","","","","","","","0.544921875","0.544921875","0.544921875"
"16319968","0","0","0","","","","","",""
"16331264","","","","","","","0.59765625","0.59765625","0.59765625"
"16332384","","","","0","0","0","","",""
"16332576","0","0","0","","","","","",""
"16344512","","","","","","","0.650390625","0.650390625","0.650390625"
"16345472","0","0","0","","","","","",""
"16345536","","","","0","0","0","","",""
"16357376","0","0","0","","","","","",""
"16358144","","","","","","","0.708984375","0.708984375","0.708984375"
"16358208","","","","0","0","0","","",""
"16370720","0","0","0","","","","","",""
"16370944","","","","0","0","0","0.78125","0.78125","0.78125"
"16381888","0","0","0","","","","","",""
"16382944","","","","","","","0.890625","0.890625","0.890625"
"16383520","","","","0","0","0","","",""
"16396416","","","","","","","0.90625","0.90625","0.90625"
"16396608","","","","0","0","0","","",""
"16396768","0","0","0","","","","","",""
"16408384","","","","0","0","0","","",""
"16409120","","","","","","","0.92578125","0.92578125","0.92578125"
"16409408","0","0","0","","","","","",""
"16421728","","","","0","0","0","","",""
"16421952","0","0","0","","","","","",""
"16422048","","","","","","","0.9375","0.9375","0.9375"
"16434560","","","","","","","0.9375","0.9375","0.9375"
"16434912","","","","0","0","0","","",""
"16435104","0","0","0","","","","","",""
"16447104","0","0","0","","","","","",""
"16447552","","","","0","0","0","","",""
"16447936","","","","","","","0.9375","0.9375","0.9375"
"16459616","0","0","0","","","","","",""
"16459744","","","","0","0","0","","",""
"16460352","","","","","","","0.9375","0.9375","0.9375"
"16471936","","","","0","0","0","","",""
"16472896","","","","","","","0.966796875","0.966796875","0.966796875"
"16473408","0","0","0","","","","","",""
"16485408","","","","0","0","0","","",""
"16485952","0","0","0","","","","","",""
"16486336","","","","","","","0.96875","0.96875","0.96875"
"16498752","","","","","","","0.98046875","0.98046875","0.98046875"
"16499072","0","0","0","0","0","0","","",""
"16510752","","","","0","0","0","","",""
"16511552","0","0","0","","","","","",""
"16511712","","","","","","","0.998046875","0.998046875","0.998046875"
"16524416","","","","","","","1","1","1"
"16524544","","","","0","0","0","","",""
"16524736","0","0","0","","","","","",""
"16534944","","","","0","0","0","","",""
"16536512","","","","","","","1","1","1"
"16536576","0","0","0","","","","","",""
"16549248","","","","0","0","0","","",""
"16549984","0","0","0","","","","","",""
"16550240","","","","","","","1","1","1"
"16562720","0","0","0","","","","","",""
"16562912","","","","0","0","0","","",""
"16563168","","","","","","","1","1","1"
"16575168","0","0","0","","","","","",""
"16575840","","","","","","","0.994140625","0.994140625","0.994140625"
