"Step","MDM_3 - hierarchy_use/hierarchy_selected_5","MDM_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_2 - hierarchy_use/hierarchy_selected_5","MDM_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_1 - hierarchy_use/hierarchy_selected_5","MDM_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_1 - hierarchy_use/hierarchy_selected_5__MAX"
"23598688","","","","0","0","0","","",""
"23598816","0.16374999284744263","0.16374999284744263","0.16374999284744263","","","","","",""
"23602848","","","","","","","0.6875","0.6875","0.6875"
"23614880","","","","","","","0.6875","0.6875","0.6875"
"23618432","0.15625","0.15625","0.15625","","","","","",""
"23619840","","","","0","0","0","","",""
"23628640","","","","","","","0.6875","0.6875","0.6875"
"23639680","0.15625","0.15625","0.15625","","","","","",""
"23639808","","","","0","0","0","","",""
"23641504","","","","","","","0.6875","0.6875","0.6875"
"23653920","","","","","","","0.6875","0.6875","0.6875"
"23659488","0.15625","0.15625","0.15625","","","","","",""
"23659872","","","","0","0","0","","",""
"23666112","","","","","","","0.6875","0.6875","0.6875"
"23678048","0.15625","0.15625","0.15625","","","","","",""
"23679040","","","","0","0","0","","",""
"23679904","","","","","","","0.6875","0.6875","0.6875"
"23692544","","","","","","","0.6875","0.6875","0.6875"
"23697440","","","","0","0","0","","",""
"23699008","0.15625","0.15625","0.15625","","","","","",""
"23705120","","","","","","","0.6875","0.6875","0.6875"
"23717952","","","","","","","0.6875","0.6875","0.6875"
"23719488","","","","0","0","0","","",""
"23719936","0.15625","0.15625","0.15625","","","","","",""
"23730080","","","","","","","0.6875","0.6875","0.6875"
"23739360","","","","0","0","0","","",""
"23739488","0.15625","0.15625","0.15625","","","","","",""
"23743136","","","","","","","0.6875","0.6875","0.6875"
"23756320","","","","","","","0.6875","0.6875","0.6875"
"23759712","0.15625","0.15625","0.15625","","","","","",""
"23759872","","","","0","0","0","","",""
"23769472","","","","","","","0.6875","0.6875","0.6875"
"23778880","0.15625","0.15625","0.15625","","","","","",""
"23779808","","","","0","0","0","","",""
"23781984","","","","","","","0.6875","0.6875","0.6875"
"23794016","","","","","","","0.6875","0.6875","0.6875"
"23798912","0.15625","0.15625","0.15625","","","","","",""
"23799968","","","","0","0","0","","",""
"23807744","","","","","","","0.6875","0.6875","0.6875"
"23818560","","","","0","0","0","","",""
"23819744","0.15625","0.15625","0.15625","","","","","",""
"23820704","","","","","","","0.6875","0.6875","0.6875"
"23833312","","","","","","","0.6875","0.6875","0.6875"
"23839520","0.1574999988079071","0.1574999988079071","0.1574999988079071","","","","","",""
"23839648","","","","0","0","0","","",""
"23845536","","","","","","","0.6875","0.6875","0.6875"
"23857760","0.17000000178813934","0.17000000178813934","0.17000000178813934","","","","","",""
"23858912","","","","","","","0.689453125","0.689453125","0.689453125"
"23859712","","","","0","0","0","","",""
"23871840","","","","","","","0.71875","0.71875","0.71875"
"23878400","","","","0","0","0","","",""
"23879488","0.15625","0.15625","0.15625","","","","","",""
"23883392","","","","","","","0.71875","0.71875","0.71875"
"23897216","","","","","","","0.71875","0.71875","0.71875"
"23899584","","","","0","0","0","","",""
"23899936","0.1287499964237213","0.1287499964237213","0.1287499964237213","","","","","",""
"23910112","","","","","","","0.71875","0.71875","0.71875"
"23919296","","","","0","0","0","","",""
"23919552","0.13249999284744263","0.13249999284744263","0.13249999284744263","","","","","",""
"23922400","","","","","","","0.71875","0.71875","0.71875"
"23935104","","","","","","","0.71875","0.71875","0.71875"
"23939200","0.10249999910593033","0.10249999910593033","0.10249999910593033","","","","","",""
"23939392","","","","0","0","0","","",""
"23947776","","","","","","","0.71875","0.71875","0.71875"
"23959936","0.09375","0.09375","0.09375","","","","","",""
"23959968","","","","0","0","0","","",""
"23960160","","","","","","","0.71875","0.71875","0.71875"
"23970496","","","","","","","0.71875","0.71875","0.71875"
"23979456","0.0912499949336052","0.0912499949336052","0.0912499949336052","","","","","",""
"23979808","","","","0","0","0","","",""
"23987008","","","","","","","0.72265625","0.72265625","0.72265625"
"23999488","","","","","","","0.75","0.75","0.75"
"23999872","","","","0","0","0","","",""
"23999968","0.0625","0.0625","0.0625","","","","","",""
"24012768","","","","","","","0.75","0.75","0.75"
"24019584","0.07000000029802322","0.07000000029802322","0.07000000029802322","","","","","",""
"24019872","","","","0","0","0","","",""
"24025056","","","","","","","0.75","0.75","0.75"
"24038080","","","","","","","0.75","0.75","0.75"
"24038784","0.0625","0.0625","0.0625","","","","","",""
"24039296","","","","0","0","0","","",""
"24050752","","","","","","","0.75","0.75","0.75"
"24059040","0.0625","0.0625","0.0625","","","","","",""
"24059584","","","","0","0","0","","",""
"24063872","","","","","","","0.75","0.75","0.75"
"24076224","","","","","","","0.75","0.75","0.75"
"24079456","","","","0","0","0","","",""
"24079840","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"24089056","","","","","","","0.75","0.75","0.75"
"24099648","","","","0","0","0","","",""
"24099904","0.0625","0.0625","0.0625","","","","","",""
"24101504","","","","","","","0.75","0.75","0.75"
"24114400","","","","","","","0.75","0.75","0.75"
"24117216","","","","0","0","0","","",""
"24118688","0.0625","0.0625","0.0625","","","","","",""
"24127872","","","","","","","0.75","0.75","0.75"
"24138176","0.0625","0.0625","0.0625","","","","","",""
"24139584","","","","0","0","0","","",""
"24140480","","","","","","","0.75","0.75","0.75"
"24153408","","","","","","","0.75","0.75","0.75"
"24159712","","","","0","0","0","","",""
"24159776","0.05249999836087227","0.05249999836087227","0.05249999836087227","","","","","",""
"24166208","","","","","","","0.75","0.75","0.75"
"24178720","","","","","","","0.75","0.75","0.75"
"24179232","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"24179872","","","","0","0","0","","",""
"24191520","","","","","","","0.75","0.75","0.75"
"24199488","0.03125","0.03125","0.03125","","","","","",""
"24199840","","","","0","0","0","","",""
"24204672","","","","","","","0.75","0.75","0.75"
"24217440","","","","","","","0.75","0.75","0.75"
"24219168","","","","0","0","0","","",""
"24219904","0.03374999761581421","0.03374999761581421","0.03374999761581421","","","","","",""
"24227808","","","","","","","0.779296875","0.779296875","0.779296875"
"24239424","0.02499999850988388","0.02499999850988388","0.02499999850988388","","","","","",""
"24239872","","","","0","0","0","","",""
"24243168","","","","","","","0.78125","0.78125","0.78125"
"24254912","","","","","","","0.78125","0.78125","0.78125"
"24258208","","","","0","0","0","","",""
"24259520","0","0","0","","","","","",""
"24268608","","","","","","","0.78125","0.78125","0.78125"
"24279360","","","","0","0","0","","",""
"24279680","0.007499999832361937","0.007499999832361937","0.007499999832361937","","","","","",""
"24281120","","","","","","","0.806640625","0.806640625","0.806640625"
"24294272","","","","","","","0.8125","0.8125","0.8125"
"24299008","","","","0","0","0","","",""
"24299616","0","0","0","","","","","",""
"24306912","","","","","","","0.8125","0.8125","0.8125"
"24318496","","","","0","0","0","","",""
"24319712","0","0","0","","","","","",""
"24319744","","","","","","","0.8203125","0.8203125","0.8203125"
"24332736","","","","","","","0.84375","0.84375","0.84375"
"24338816","","","","0","0","0","","",""
"24339424","0","0","0","","","","","",""
"24345504","","","","","","","0.84375","0.84375","0.84375"
"24357728","","","","","","","0.84375","0.84375","0.84375"
"24358208","","","","0","0","0","","",""
"24359808","0","0","0","","","","","",""
"24370208","","","","","","","0.84375","0.84375","0.84375"
"24378720","","","","0","0","0","","",""
"24378848","0","0","0","","","","","",""
"24382784","","","","","","","0.84375","0.84375","0.84375"
"24396320","","","","","","","0.84375","0.84375","0.84375"
"24399072","0","0","0","","","","","",""
"24399904","","","","0","0","0","","",""
"24409408","","","","","","","0.84375","0.84375","0.84375"
"24418848","","","","0","0","0","","",""
"24419968","0","0","0","","","","","",""
"24422016","","","","","","","0.84375","0.84375","0.84375"
"24434624","","","","","","","0.84375","0.84375","0.84375"
"24439328","","","","0","0","0","","",""
"24439936","0","0","0","","","","","",""
"24446464","","","","","","","0.84375","0.84375","0.84375"
"24459040","","","","0","0","0","","",""
"24459264","0","0","0","","","","","",""
"24460384","","","","","","","0.84375","0.84375","0.84375"
"24473184","","","","","","","0.84375","0.84375","0.84375"
"24478688","","","","0","0","0","","",""
"24479360","0","0","0","","","","","",""
"24486208","","","","","","","0.84375","0.84375","0.84375"
"24498752","","","","","","","0.84375","0.84375","0.84375"
"24499168","0","0","0","","","","","",""
"24499552","","","","0","0","0","","",""
"24511968","","","","","","","0.857421875","0.857421875","0.857421875"
"24519712","","","","0","0","0","","",""
"24519840","0","0","0","","","","","",""
"24524608","","","","","","","0.875","0.875","0.875"
"24537504","","","","","","","0.875","0.875","0.875"
"24538432","0","0","0","","","","","",""
"24539872","","","","0","0","0","","",""
"24550208","","","","","","","0.875","0.875","0.875"
"24559552","0","0","0","","","","","",""
"24559968","","","","0","0","0","","",""
"24561888","","","","","","","0.884765625","0.884765625","0.884765625"
"24574848","","","","","","","0.90625","0.90625","0.90625"
"24578240","","","","0","0","0","","",""
"24579776","0","0","0","","","","","",""
"24588288","","","","","","","0.90625","0.90625","0.90625"
"24598112","0","0","0","","","","","",""
"24598624","","","","0","0","0","","",""
"24601568","","","","","","","0.90625","0.90625","0.90625"
"24613632","","","","","","","0.90625","0.90625","0.90625"
"24617920","","","","0","0","0","","",""
"24619520","0","0","0","","","","","",""
"24626272","","","","","","","0.90625","0.90625","0.90625"
"24639104","","","","0","0","0","","",""
"24639808","","","","","","","0.90625","0.90625","0.90625"
"24639872","0","0","0","","","","","",""
"24652416","","","","","","","0.90625","0.90625","0.90625"
"24659520","","","","0","0","0","","",""
"24659872","0","0","0","","","","","",""
"24665568","","","","","","","0.90625","0.90625","0.90625"
"24678304","","","","","","","0.90625","0.90625","0.90625"
"24679424","","","","0","0","0","","",""
"24679616","0.01249999925494194","0.01249999925494194","0.01249999925494194","","","","","",""
"24690464","","","","","","","0.90625","0.90625","0.90625"
"24699456","","","","0","0","0","","",""
"24699616","0.03125","0.03125","0.03125","","","","","",""
"24702720","","","","","","","0.90625","0.90625","0.90625"
"24715840","","","","","","","0.90625","0.90625","0.90625"
"24719520","0.03125","0.03125","0.03125","","","","","",""
"24719872","","","","0","0","0","","",""
"24729472","","","","","","","0.90625","0.90625","0.90625"
"24738848","0.03125","0.03125","0.03125","","","","","",""
"24739968","","","","0","0","0","","",""
"24742368","","","","","","","0.9140625","0.9140625","0.9140625"
"24754464","","","","","","","0.9375","0.9375","0.9375"
"24758624","0.03125","0.03125","0.03125","","","","","",""
"24759776","","","","0","0","0","","",""
"24767328","","","","","","","0.9375","0.9375","0.9375"
"24779456","","","","","","","0.9375","0.9375","0.9375"
"24779552","","","","0","0","0","","",""
"24779712","0.03125","0.03125","0.03125","","","","","",""
"24793568","","","","","","","0.9375","0.9375","0.9375"
"24799232","","","","0","0","0","","",""
"24799968","0.0625","0.0625","0.0625","","","","","",""
"24805728","","","","","","","0.9375","0.9375","0.9375"
"24818368","","","","","","","0.9375","0.9375","0.9375"
"24819488","","","","0","0","0","","",""
"24819936","0.0625","0.0625","0.0625","","","","","",""
"24831872","","","","","","","0.9375","0.9375","0.9375"
"24839232","","","","0","0","0","","",""
"24839456","0.0625","0.0625","0.0625","","","","","",""
"24844032","","","","","","","0.9375","0.9375","0.9375"
"24856192","","","","","","","0.9375","0.9375","0.9375"
"24859360","0.0625","0.0625","0.0625","","","","","",""
"24859872","","","","0","0","0","","",""
"24870176","","","","","","","0.9375","0.9375","0.9375"
"24879488","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"24879680","","","","0","0","0","","",""
"24881600","","","","","","","0.9375","0.9375","0.9375"
"24895136","","","","","","","0.9375","0.9375","0.9375"
"24897312","0.0625","0.0625","0.0625","","","","","",""
"24899328","","","","0","0","0","","",""
"24908320","","","","","","","0.9375","0.9375","0.9375"
"24919520","","","","0","0","0","","",""
"24919808","0.0625","0.0625","0.0625","","","","","",""
"24920832","","","","","","","0.9375","0.9375","0.9375"
"24933600","","","","","","","0.931640625","0.931640625","0.931640625"
"24939232","0.0625","0.0625","0.0625","","","","","",""
"24939872","","","","0","0","0","","",""
"24947072","","","","","","","0.9375","0.9375","0.9375"
"24955808","0.0625","0.0625","0.0625","","","","","",""
"24958656","","","","","","","0.9375","0.9375","0.9375"
"24959744","","","","0","0","0","","",""
"24971648","","","","","","","0.9375","0.9375","0.9375"
"24977536","","","","0","0","0","","",""
"24978848","0.0625","0.0625","0.0625","","","","","",""
"24985216","","","","","","","0.947265625","0.947265625","0.947265625"
"24995552","0.0625","0.0625","0.0625","","","","","",""
"24997728","","","","","","","0.96875","0.96875","0.96875"
"24999712","","","","0","0","0","","",""
"25010176","","","","","","","0.96875","0.96875","0.96875"
"25019168","","","","0","0","0","","",""
"25019712","0.0625","0.0625","0.0625","","","","","",""
"25023776","","","","","","","0.96875","0.96875","0.96875"
"25035712","","","","","","","0.96875","0.96875","0.96875"
"25038496","0.0625","0.0625","0.0625","","","","","",""
"25039872","","","","0","0","0","","",""
"25047968","","","","","","","0.96875","0.96875","0.96875"
"25057728","0.0625","0.0625","0.0625","","","","","",""
"25059904","","","","0","0","0","","",""
"25061664","","","","","","","0.96875","0.96875","0.96875"
"25074720","","","","","","","0.96875","0.96875","0.96875"
"25078048","","","","0","0","0","","",""
"25079360","0.0625","0.0625","0.0625","","","","","",""
"25087968","","","","","","","0.96875","0.96875","0.96875"
"25099392","","","","0","0","0","","",""
"25099520","0.0625","0.0625","0.0625","","","","","",""
"25100416","","","","","","","0.96875","0.96875","0.96875"
"25113056","","","","","","","0.96875","0.96875","0.96875"
"25118976","0.0625","0.0625","0.0625","","","","","",""
"25119968","","","","0","0","0","","",""
"25125248","","","","","","","0.96875","0.96875","0.96875"
"25137280","","","","0","0","0","","",""
"25138528","","","","","","","0.962890625","0.962890625","0.962890625"
"25139520","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"25151680","","","","","","","0.9453125","0.9453125","0.9453125"
"25159808","","","","0","0","0","","",""
"25159936","0.07374999672174454","0.07374999672174454","0.07374999672174454","","","","","",""
"25163776","","","","","","","0.9375","0.9375","0.9375"
"25176608","","","","","","","0.9375","0.9375","0.9375"
"25178976","0.0625","0.0625","0.0625","","","","","",""
"25179712","","","","0","0","0","","",""
"25190240","","","","","","","0.9375","0.9375","0.9375"
"25198080","","","","0","0","0","","",""
"25199776","0.0625","0.0625","0.0625","","","","","",""
"25203136","","","","","","","0.935546875","0.935546875","0.935546875"
"25213536","","","","","","","0.912109375","0.912109375","0.912109375"
"25218720","","","","0","0","0","","",""
"25218912","0.07000000029802322","0.07000000029802322","0.07000000029802322","","","","","",""
"25226784","","","","","","","0.91796875","0.91796875","0.91796875"
"25239296","","","","0","0","0","","",""
"25239648","0.0625","0.0625","0.0625","","","","","",""
"25240864","","","","","","","0.9375","0.9375","0.9375"
"25252800","","","","","","","0.931640625","0.931640625","0.931640625"
"25259072","0.0625","0.0625","0.0625","0","0","0","","",""
"25267072","","","","","","","0.9375","0.9375","0.9375"
"25279680","0.07750000059604645","0.07750000059604645","0.07750000059604645","","","","","",""
"25279776","","","","","","","0.9375","0.9375","0.9375"
"25279872","","","","0","0","0","","",""
"25292160","","","","","","","0.94140625","0.94140625","0.94140625"
"25298624","","","","0","0","0","","",""
"25299072","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"25305472","","","","","","","0.9453125","0.9453125","0.9453125"
"25317728","","","","","","","0.9375","0.9375","0.9375"
"25319264","0.0625","0.0625","0.0625","","","","","",""
"25319968","","","","0","0","0","","",""
"25330560","","","","","","","0.93359375","0.93359375","0.93359375"
"25338624","0.0625","0.0625","0.0625","","","","","",""
"25339904","","","","0","0","0","","",""
"25343904","","","","","","","0.9296875","0.9296875","0.9296875"
"25355200","","","","","","","0.9375","0.9375","0.9375"
"25359104","","","","0","0","0","","",""
"25359776","0.0625","0.0625","0.0625","","","","","",""
"25367840","","","","","","","0.953125","0.953125","0.953125"
"25379232","","","","0","0","0","","",""
"25379968","0.0625","0.0625","0.0625","","","","","",""
"25382016","","","","","","","0.96875","0.96875","0.96875"
"25394528","","","","","","","0.96875","0.96875","0.96875"
"25399136","","","","0","0","0","","",""
"25399872","0.0625","0.0625","0.0625","","","","","",""
"25407808","","","","","","","0.96875","0.96875","0.96875"
"25419392","0.07999999821186066","0.07999999821186066","0.07999999821186066","","","","","",""
"25419872","","","","0","0","0","","",""
"25420576","","","","","","","0.96875","0.96875","0.96875"
"25431136","","","","","","","0.96875","0.96875","0.96875"
"25439552","","","","0","0","0","","",""
"25439872","0.06749999523162842","0.06749999523162842","0.06749999523162842","","","","","",""
"25446208","","","","","","","0.96875","0.96875","0.96875"
"25457888","","","","","","","0.96875","0.96875","0.96875"
"25458976","","","","0","0","0","","",""
"25459872","0.0625","0.0625","0.0625","","","","","",""
"25471872","","","","","","","0.96875","0.96875","0.96875"
"25478528","","","","0","0","0","","",""
"25479232","0.0625","0.0625","0.0625","","","","","",""
"25483680","","","","","","","0.96875","0.96875","0.96875"
"25497376","","","","","","","0.96875","0.96875","0.96875"
"25499552","0.0625","0.0625","0.0625","","","","","",""
"25499968","","","","0","0","0","","",""
"25510272","","","","","","","0.96875","0.96875","0.96875"
"25519296","","","","0","0","0","","",""
"25519552","0.0625","0.0625","0.0625","","","","","",""
"25523104","","","","","","","0.96875","0.96875","0.96875"
"25535904","","","","","","","0.96875","0.96875","0.96875"
"25539648","","","","0","0","0","","",""
"25539872","0.0625","0.0625","0.0625","","","","","",""
"25546816","","","","","","","0.96875","0.96875","0.96875"
"25558176","","","","0","0","0","","",""
"25559840","0.0625","0.0625","0.0625","","","","","",""
"25560416","","","","","","","0.96875","0.96875","0.96875"
"25573472","","","","","","","0.96875","0.96875","0.96875"
"25578272","","","","0","0","0","","",""
"25579968","0.0625","0.0625","0.0625","","","","","",""
"25587104","","","","","","","0.96875","0.96875","0.96875"
"25598592","","","","0","0","0","","",""
"25599680","0.0625","0.0625","0.0625","","","","","",""
"25599744","","","","","","","0.96875","0.96875","0.96875"
"25611968","","","","","","","0.96875","0.96875","0.96875"
"25619616","0.0625","0.0625","0.0625","","","","","",""
"25619744","","","","0","0","0","","",""
"25625088","","","","","","","0.96875","0.96875","0.96875"
"25637216","","","","","","","0.96875","0.96875","0.96875"
"25639840","","","","0","0","0","","",""
"25639936","0.0625","0.0625","0.0625","","","","","",""
"25650816","","","","","","","0.96875","0.96875","0.96875"
"25659200","","","","0","0","0","","",""
"25659808","0.0625","0.0625","0.0625","","","","","",""
"25663904","","","","","","","0.96875","0.96875","0.96875"
"25676448","","","","","","","0.96875","0.96875","0.96875"
"25679648","0.0625","0.0625","0.0625","","","","","",""
"25679712","","","","0","0","0","","",""
"25689152","","","","","","","0.96875","0.96875","0.96875"
"25698720","","","","0","0","0","","",""
"25699456","0.0625","0.0625","0.0625","","","","","",""
"25702208","","","","","","","0.96875","0.96875","0.96875"
"25714208","","","","","","","0.96875","0.96875","0.96875"
"25719456","0.0625","0.0625","0.0625","","","","","",""
"25719744","","","","0","0","0","","",""
"25727392","","","","","","","0.96875","0.96875","0.96875"
"25739264","0.0625","0.0625","0.0625","","","","","",""
"25739552","","","","0","0","0","","",""
"25740768","","","","","","","0.96875","0.96875","0.96875"
"25753312","","","","","","","0.96875","0.96875","0.96875"
"25759808","0.0625","0.0625","0.0625","","","","","",""
"25759840","","","","0","0","0","","",""
"25766208","","","","","","","0.96875","0.96875","0.96875"
"25778432","","","","","","","0.96875","0.96875","0.96875"
"25779360","0.0625","0.0625","0.0625","","","","","",""
"25779424","","","","0","0","0","","",""
"25791008","","","","","","","0.96875","0.96875","0.96875"
"25796928","0.0625","0.0625","0.0625","","","","","",""
"25799968","","","","0","0","0","","",""
"25804608","","","","","","","0.96875","0.96875","0.96875"
"25817312","","","","","","","0.96875","0.96875","0.96875"
"25819392","","","","0","0","0","","",""
"25819808","0.0625","0.0625","0.0625","","","","","",""
"25829376","","","","","","","0.96875","0.96875","0.96875"
"25838080","","","","0","0","0","","",""
"25839296","0.0625","0.0625","0.0625","","","","","",""
"25842656","","","","","","","0.96875","0.96875","0.96875"
"25855744","","","","","","","0.96875","0.96875","0.96875"
"25858848","","","","0","0","0","","",""
"25859904","0.0625","0.0625","0.0625","","","","","",""
"25868640","","","","","","","0.96875","0.96875","0.96875"
"25879136","","","","0","0","0","","",""
"25879328","0.0625","0.0625","0.0625","","","","","",""
"25881440","","","","","","","0.96875","0.96875","0.96875"
"25894048","","","","","","","0.96875","0.96875","0.96875"
"25899488","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"25899680","","","","0","0","0","","",""
"25906880","","","","","","","0.96875","0.96875","0.96875"
"25918464","0.0625","0.0625","0.0625","","","","","",""
"25919424","","","","","","","0.96875","0.96875","0.96875"
"25919520","","","","0","0","0","","",""
"25932224","","","","","","","0.96875","0.96875","0.96875"
"25938752","0.0625","0.0625","0.0625","","","","","",""
"25939840","","","","0","0","0","","",""
"25944832","","","","","","","0.96875","0.96875","0.96875"
"25957056","","","","","","","0.96875","0.96875","0.96875"
"25958720","","","","0","0","0","","",""
"25959680","0.0625","0.0625","0.0625","","","","","",""
"25971040","","","","","","","0.962890625","0.962890625","0.962890625"
"25978848","0.0625","0.0625","0.0625","","","","","",""
"25979008","","","","0","0","0","","",""
"25983616","","","","","","","0.96875","0.96875","0.96875"
"25996672","","","","","","","0.96875","0.96875","0.96875"
"25998784","0.0625","0.0625","0.0625","","","","","",""
"25999648","","","","0","0","0","","",""
"26009568","","","","","","","0.96875","0.96875","0.96875"
"26018496","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26019680","","","","0","0","0","","",""
"26022144","","","","","","","0.96875","0.96875","0.96875"
"26034336","","","","","","","0.96875","0.96875","0.96875"
"26038528","","","","0","0","0","","",""
"26039872","0.0625","0.0625","0.0625","","","","","",""
"26047904","","","","","","","0.96875","0.96875","0.96875"
"26059360","","","","0","0","0","","",""
"26059808","0.0625","0.0625","0.0625","","","","","",""
"26059904","","","","","","","0.96875","0.96875","0.96875"
"26073152","","","","","","","0.96875","0.96875","0.96875"
"26079200","0.0625","0.0625","0.0625","","","","","",""
"26079968","","","","0","0","0","","",""
"26086112","","","","","","","0.96875","0.96875","0.96875"
"26099040","","","","0","0","0","","",""
"26099072","0.08124999701976776","0.08124999701976776","0.08124999701976776","","","","","",""
"26099104","","","","","","","0.96875","0.96875","0.96875"
"26111424","","","","","","","0.96875","0.96875","0.96875"
"26118016","0.0625","0.0625","0.0625","","","","","",""
"26119520","","","","0","0","0","","",""
"26124512","","","","","","","0.96875","0.96875","0.96875"
"26136992","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26137408","","","","","","","0.96875","0.96875","0.96875"
"26139552","","","","0","0","0","","",""
"26150368","","","","","","","0.96875","0.96875","0.96875"
"26158624","0.0625","0.0625","0.0625","","","","","",""
"26159104","","","","0","0","0","","",""
"26161824","","","","","","","0.96875","0.96875","0.96875"
"26175936","","","","","","","0.96875","0.96875","0.96875"
"26179136","","","","0","0","0","","",""
"26179392","0.0625","0.0625","0.0625","","","","","",""
"26188576","","","","","","","0.96875","0.96875","0.96875"
"26199136","0.07374999672174454","0.07374999672174454","0.07374999672174454","","","","","",""
"26199392","","","","0","0","0","","",""
"26201568","","","","","","","0.96875","0.96875","0.96875"
"26213824","","","","","","","0.962890625","0.962890625","0.962890625"
"26219456","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26219840","","","","0","0","0","","",""
"26226816","","","","","","","0.951171875","0.951171875","0.951171875"
"26239520","","","","","","","0.96875","0.96875","0.96875"
"26239648","","","","0","0","0","","",""
"26239936","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26251360","","","","","","","0.96875","0.96875","0.96875"
"26259840","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"26259968","0.0625","0.0625","0.0625","","","","","",""
"26265408","","","","","","","0.962890625","0.962890625","0.962890625"
"26277760","","","","","","","0.96875","0.96875","0.96875"
"26278624","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26278720","","","","0.02500000037252903","0.02500000037252903","0.02500000037252903","","",""
"26290656","","","","","","","0.96875","0.96875","0.96875"
"26299392","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"26299968","0.07874999940395355","0.07874999940395355","0.07874999940395355","","","","","",""
"26303712","","","","","","","0.96875","0.96875","0.96875"
"26315296","","","","","","","0.96875","0.96875","0.96875"
"26319584","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"26319648","0.06875000149011612","0.06875000149011612","0.06875000149011612","","","","","",""
"26329472","","","","","","","0.962890625","0.962890625","0.962890625"
"26339648","","","","0.02500000037252903","0.02500000037252903","0.02500000037252903","","",""
"26339744","0.0625","0.0625","0.0625","","","","","",""
"26341184","","","","","","","0.96875","0.96875","0.96875"
"26354720","","","","","","","0.96875","0.96875","0.96875"
"26359200","","","","0.01875000074505806","0.01875000074505806","0.01875000074505806","","",""
"26359552","0.0625","0.0625","0.0625","","","","","",""
"26367872","","","","","","","0.96875","0.96875","0.96875"
"26379648","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"26379840","0.0625","0.0625","0.0625","","","","","",""
"26380480","","","","","","","0.96875","0.96875","0.96875"
"26393312","","","","","","","0.96875","0.96875","0.96875"
"26399776","","","","0.02500000037252903","0.02500000037252903","0.02500000037252903","","",""
"26399936","0.0625","0.0625","0.0625","","","","","",""
"26406336","","","","","","","0.96875","0.96875","0.96875"
"26418752","","","","","","","0.96875","0.96875","0.96875"
"26419584","","","","0.03125","0.03125","0.03125","","",""
"26419936","0.0625","0.0625","0.0625","","","","","",""
"26430368","","","","","","","0.994140625","0.994140625","0.994140625"
"26439872","0.0625","0.0625","0.0625","","","","","",""
"26439936","","","","0.05624999850988388","0.05624999850988388","0.05624999850988388","","",""
"26443840","","","","","","","0.994140625","0.994140625","0.994140625"
"26457536","","","","","","","1","1","1"
"26458560","","","","0.0625","0.0625","0.0625","","",""
"26459936","0.0625","0.0625","0.0625","","","","","",""
"26470112","","","","","","","1","1","1"
"26479488","","","","0.05624999850988388","0.05624999850988388","0.05624999850988388","","",""
"26479776","0.0637499988079071","0.0637499988079071","0.0637499988079071","","","","","",""
"26483168","","","","","","","1","1","1"
"26494752","","","","","","","1","1","1"
"26499360","0.07625000178813934","0.07625000178813934","0.07625000178813934","","","","","",""
"26499840","","","","0.01875000074505806","0.01875000074505806","0.01875000074505806","","",""
"26508064","","","","","","","1","1","1"
"26519680","0.0625","0.0625","0.0625","","","","","",""
"26519776","","","","0.02500000037252903","0.02500000037252903","0.02500000037252903","","",""
"26521088","","","","","","","1","1","1"
"26534176","","","","","","","1","1","1"
"26538720","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26539648","","","","0.01875000074505806","0.01875000074505806","0.01875000074505806","","",""
"26547136","","","","","","","1","1","1"
"26559360","0.0625","0.0625","0.0625","","","","","",""
"26559488","","","","0.02500000037252903","0.02500000037252903","0.02500000037252903","","",""
"26559936","","","","","","","1","1","1"
"26572032","","","","","","","1","1","1"
"26578848","","","","0.0625","0.0625","0.0625","","",""
"26579712","0.0625","0.0625","0.0625","","","","","",""
"26584480","","","","","","","1","1","1"
"26597888","","","","","","","1","1","1"
"26598720","","","","0.0625","0.0625","0.0625","","",""
"26599200","0.0625","0.0625","0.0625","","","","","",""
"26611040","","","","","","","1","1","1"
"26617184","0.0625","0.0625","0.0625","","","","","",""
"26618752","","","","0.06875000149011612","0.06875000149011612","0.06875000149011612","","",""
"26622144","","","","","","","1","1","1"
