"Step","MDM_3 - hierarchy_use/hierarchy_selected_3","MDM_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_2 - hierarchy_use/hierarchy_selected_3","MDM_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_1 - hierarchy_use/hierarchy_selected_3","MDM_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_1 - hierarchy_use/hierarchy_selected_3__MAX"
"24519712","","","","1","1","1","","",""
"24519840","0.04124999791383743","0.04124999791383743","0.04124999791383743","","","","","",""
"24524608","","","","","","","0.125","0.125","0.125"
"24537504","","","","","","","0.125","0.125","0.125"
"24538432","0.03125","0.03125","0.03125","","","","","",""
"24539872","","","","1","1","1","","",""
"24550208","","","","","","","0.125","0.125","0.125"
"24559552","0.03125","0.03125","0.03125","","","","","",""
"24559968","","","","1","1","1","","",""
"24561888","","","","","","","0.115234375","0.115234375","0.115234375"
"24574848","","","","","","","0.09375","0.09375","0.09375"
"24578240","","","","1","1","1","","",""
"24579776","0.03749999776482582","0.03749999776482582","0.03749999776482582","","","","","",""
"24588288","","","","","","","0.09375","0.09375","0.09375"
"24598112","0.036249998956918716","0.036249998956918716","0.036249998956918716","","","","","",""
"24598624","","","","1","1","1","","",""
"24601568","","","","","","","0.09375","0.09375","0.09375"
"24613632","","","","","","","0.09375","0.09375","0.09375"
"24617920","","","","1","1","1","","",""
"24619520","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"24626272","","","","","","","0.09375","0.09375","0.09375"
"24639104","","","","1","1","1","","",""
"24639808","","","","","","","0.09375","0.09375","0.09375"
"24639872","0.03125","0.03125","0.03125","","","","","",""
"24652416","","","","","","","0.09375","0.09375","0.09375"
"24659520","","","","1","1","1","","",""
"24659872","0.03125","0.03125","0.03125","","","","","",""
"24665568","","","","","","","0.09375","0.09375","0.09375"
"24678304","","","","","","","0.09375","0.09375","0.09375"
"24679424","","","","1","1","1","","",""
"24679616","0.038750000298023224","0.038750000298023224","0.038750000298023224","","","","","",""
"24690464","","","","","","","0.09375","0.09375","0.09375"
"24699456","","","","1","1","1","","",""
"24699616","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"24702720","","","","","","","0.09375","0.09375","0.09375"
"24715840","","","","","","","0.09375","0.09375","0.09375"
"24719520","0.03125","0.03125","0.03125","","","","","",""
"24719872","","","","1","1","1","","",""
"24729472","","","","","","","0.09375","0.09375","0.09375"
"24738848","0.03125","0.03125","0.03125","","","","","",""
"24739968","","","","1","1","1","","",""
"24742368","","","","","","","0.0859375","0.0859375","0.0859375"
"24754464","","","","","","","0.0625","0.0625","0.0625"
"24758624","0.03125","0.03125","0.03125","","","","","",""
"24759776","","","","1","1","1","","",""
"24767328","","","","","","","0.0625","0.0625","0.0625"
"24779456","","","","","","","0.0625","0.0625","0.0625"
"24779552","","","","1","1","1","","",""
"24779712","0.03125","0.03125","0.03125","","","","","",""
"24793568","","","","","","","0.0625","0.0625","0.0625"
"24799232","","","","1","1","1","","",""
"24799968","0.03125","0.03125","0.03125","","","","","",""
"24805728","","","","","","","0.0625","0.0625","0.0625"
"24818368","","","","","","","0.0625","0.0625","0.0625"
"24819488","","","","1","1","1","","",""
"24819936","0.03125","0.03125","0.03125","","","","","",""
"24831872","","","","","","","0.0625","0.0625","0.0625"
"24839232","","","","1","1","1","","",""
"24839456","0.03125","0.03125","0.03125","","","","","",""
"24844032","","","","","","","0.0625","0.0625","0.0625"
"24856192","","","","","","","0.0625","0.0625","0.0625"
"24859360","0.03999999910593033","0.03999999910593033","0.03999999910593033","","","","","",""
"24859872","","","","1","1","1","","",""
"24870176","","","","","","","0.0625","0.0625","0.0625"
"24879488","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"24879680","","","","1","1","1","","",""
"24881600","","","","","","","0.0625","0.0625","0.0625"
"24895136","","","","","","","0.0625","0.0625","0.0625"
"24897312","0.054999999701976776","0.054999999701976776","0.054999999701976776","","","","","",""
"24899328","","","","1","1","1","","",""
"24908320","","","","","","","0.0625","0.0625","0.0625"
"24919520","","","","1","1","1","","",""
"24919808","0.03125","0.03125","0.03125","","","","","",""
"24920832","","","","","","","0.0625","0.0625","0.0625"
"24933600","","","","","","","0.068359375","0.068359375","0.068359375"
"24939232","0.03125","0.03125","0.03125","","","","","",""
"24939872","","","","1","1","1","","",""
"24947072","","","","","","","0.0625","0.0625","0.0625"
"24955808","0.03125","0.03125","0.03125","","","","","",""
"24958656","","","","","","","0.0625","0.0625","0.0625"
"24959744","","","","1","1","1","","",""
"24971648","","","","","","","0.0625","0.0625","0.0625"
"24977536","","","","1","1","1","","",""
"24978848","0.036249998956918716","0.036249998956918716","0.036249998956918716","","","","","",""
"24985216","","","","","","","0.052734375","0.052734375","0.052734375"
"24995552","0.04124999791383743","0.04124999791383743","0.04124999791383743","","","","","",""
"24997728","","","","","","","0.03125","0.03125","0.03125"
"24999712","","","","1","1","1","","",""
"25010176","","","","","","","0.03125","0.03125","0.03125"
"25019168","","","","1","1","1","","",""
"25019712","0.04999999701976776","0.04999999701976776","0.04999999701976776","","","","","",""
"25023776","","","","","","","0.03125","0.03125","0.03125"
"25035712","","","","","","","0.03125","0.03125","0.03125"
"25038496","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25039872","","","","1","1","1","","",""
"25047968","","","","","","","0.03125","0.03125","0.03125"
"25057728","0.03125","0.03125","0.03125","","","","","",""
"25059904","","","","1","1","1","","",""
"25061664","","","","","","","0.03125","0.03125","0.03125"
"25074720","","","","","","","0.03125","0.03125","0.03125"
"25078048","","","","1","1","1","","",""
"25079360","0.03125","0.03125","0.03125","","","","","",""
"25087968","","","","","","","0.03125","0.03125","0.03125"
"25099392","","","","1","1","1","","",""
"25099520","0.042500000447034836","0.042500000447034836","0.042500000447034836","","","","","",""
"25100416","","","","","","","0.03125","0.03125","0.03125"
"25113056","","","","","","","0.03125","0.03125","0.03125"
"25118976","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25119968","","","","1","1","1","","",""
"25125248","","","","","","","0.03125","0.03125","0.03125"
"25137280","","","","1","1","1","","",""
"25138528","","","","","","","0.037109375","0.037109375","0.037109375"
"25139520","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25151680","","","","","","","0.0546875","0.0546875","0.0546875"
"25159808","","","","1","1","1","","",""
"25159936","0.03125","0.03125","0.03125","","","","","",""
"25163776","","","","","","","0.0625","0.0625","0.0625"
"25176608","","","","","","","0.0625","0.0625","0.0625"
"25178976","0.03125","0.03125","0.03125","","","","","",""
"25179712","","","","1","1","1","","",""
"25190240","","","","","","","0.0625","0.0625","0.0625"
"25198080","","","","1","1","1","","",""
"25199776","0.038750000298023224","0.038750000298023224","0.038750000298023224","","","","","",""
"25203136","","","","","","","0.064453125","0.064453125","0.064453125"
"25213536","","","","","","","0.087890625","0.087890625","0.087890625"
"25218720","","","","1","1","1","","",""
"25218912","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25226784","","","","","","","0.08203125","0.08203125","0.08203125"
"25239296","","","","1","1","1","","",""
"25239648","0.04625000059604645","0.04625000059604645","0.04625000059604645","","","","","",""
"25240864","","","","","","","0.0625","0.0625","0.0625"
"25252800","","","","","","","0.0625","0.0625","0.0625"
"25259072","0.057499997317790985","0.057499997317790985","0.057499997317790985","1","1","1","","",""
"25267072","","","","","","","0.0625","0.0625","0.0625"
"25279680","0.057499997317790985","0.057499997317790985","0.057499997317790985","","","","","",""
"25279776","","","","","","","0.0625","0.0625","0.0625"
"25279872","","","","1","1","1","","",""
"25292160","","","","","","","0.052734375","0.052734375","0.052734375"
"25298624","","","","1","1","1","","",""
"25299072","0.03125","0.03125","0.03125","","","","","",""
"25305472","","","","","","","0.0546875","0.0546875","0.0546875"
"25317728","","","","","","","0.05078125","0.05078125","0.05078125"
"25319264","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25319968","","","","1","1","1","","",""
"25330560","","","","","","","0.06640625","0.06640625","0.06640625"
"25338624","0.03125","0.03125","0.03125","","","","","",""
"25339904","","","","1","1","1","","",""
"25343904","","","","","","","0.05859375","0.05859375","0.05859375"
"25355200","","","","","","","0.04296875","0.04296875","0.04296875"
"25359104","","","","1","1","1","","",""
"25359776","0.03125","0.03125","0.03125","","","","","",""
"25367840","","","","","","","0.037109375","0.037109375","0.037109375"
"25379232","","","","1","1","1","","",""
"25379968","0.03125","0.03125","0.03125","","","","","",""
"25382016","","","","","","","0.03125","0.03125","0.03125"
"25394528","","","","","","","0.03125","0.03125","0.03125"
"25399136","","","","1","1","1","","",""
"25399872","0.05374999716877937","0.05374999716877937","0.05374999716877937","","","","","",""
"25407808","","","","","","","0.03125","0.03125","0.03125"
"25419392","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25419872","","","","1","1","1","","",""
"25420576","","","","","","","0.03125","0.03125","0.03125"
"25431136","","","","","","","0.03125","0.03125","0.03125"
"25439552","","","","1","1","1","","",""
"25439872","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25446208","","","","","","","0.03125","0.03125","0.03125"
"25457888","","","","","","","0.03125","0.03125","0.03125"
"25458976","","","","1","1","1","","",""
"25459872","0.03125","0.03125","0.03125","","","","","",""
"25471872","","","","","","","0.03125","0.03125","0.03125"
"25478528","","","","1","1","1","","",""
"25479232","0.03125","0.03125","0.03125","","","","","",""
"25483680","","","","","","","0.03125","0.03125","0.03125"
"25497376","","","","","","","0.03125","0.03125","0.03125"
"25499552","0.03125","0.03125","0.03125","","","","","",""
"25499968","","","","1","1","1","","",""
"25510272","","","","","","","0.03125","0.03125","0.03125"
"25519296","","","","1","1","1","","",""
"25519552","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25523104","","","","","","","0.03125","0.03125","0.03125"
"25535904","","","","","","","0.03125","0.03125","0.03125"
"25539648","","","","1","1","1","","",""
"25539872","0.04625000059604645","0.04625000059604645","0.04625000059604645","","","","","",""
"25546816","","","","","","","0.03125","0.03125","0.03125"
"25558176","","","","1","1","1","","",""
"25559840","0.04625000059604645","0.04625000059604645","0.04625000059604645","","","","","",""
"25560416","","","","","","","0.03125","0.03125","0.03125"
"25573472","","","","","","","0.03125","0.03125","0.03125"
"25578272","","","","1","1","1","","",""
"25579968","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"25587104","","","","","","","0.03125","0.03125","0.03125"
"25598592","","","","1","1","1","","",""
"25599680","0.03125","0.03125","0.03125","","","","","",""
"25599744","","","","","","","0.03125","0.03125","0.03125"
"25611968","","","","","","","0.03125","0.03125","0.03125"
"25619616","0.027499999850988388","0.027499999850988388","0.027499999850988388","","","","","",""
"25619744","","","","1","1","1","","",""
"25625088","","","","","","","0.03125","0.03125","0.03125"
"25637216","","","","","","","0.03125","0.03125","0.03125"
"25639840","","","","1","1","1","","",""
"25639936","0.014999999664723873","0.014999999664723873","0.014999999664723873","","","","","",""
"25650816","","","","","","","0.03125","0.03125","0.03125"
"25659200","","","","1","1","1","","",""
"25659808","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"25663904","","","","","","","0.03125","0.03125","0.03125"
"25676448","","","","","","","0.03125","0.03125","0.03125"
"25679648","0","0","0","","","","","",""
"25679712","","","","1","1","1","","",""
"25689152","","","","","","","0.03125","0.03125","0.03125"
"25698720","","","","1","1","1","","",""
"25699456","0","0","0","","","","","",""
"25702208","","","","","","","0.03125","0.03125","0.03125"
"25714208","","","","","","","0.03125","0.03125","0.03125"
"25719456","0","0","0","","","","","",""
"25719744","","","","1","1","1","","",""
"25727392","","","","","","","0.03125","0.03125","0.03125"
"25739264","0","0","0","","","","","",""
"25739552","","","","1","1","1","","",""
"25740768","","","","","","","0.03125","0.03125","0.03125"
"25753312","","","","","","","0.03125","0.03125","0.03125"
"25759808","0.016249999403953552","0.016249999403953552","0.016249999403953552","","","","","",""
"25759840","","","","1","1","1","","",""
"25766208","","","","","","","0.03125","0.03125","0.03125"
"25778432","","","","","","","0.03125","0.03125","0.03125"
"25779360","0.03125","0.03125","0.03125","","","","","",""
"25779424","","","","1","1","1","","",""
"25791008","","","","","","","0.03125","0.03125","0.03125"
"25796928","0.03125","0.03125","0.03125","","","","","",""
"25799968","","","","1","1","1","","",""
"25804608","","","","","","","0.03125","0.03125","0.03125"
"25817312","","","","","","","0.03125","0.03125","0.03125"
"25819392","","","","1","1","1","","",""
"25819808","0.03125","0.03125","0.03125","","","","","",""
"25829376","","","","","","","0.03125","0.03125","0.03125"
"25838080","","","","1","1","1","","",""
"25839296","0.013749999925494194","0.013749999925494194","0.013749999925494194","","","","","",""
"25842656","","","","","","","0.03125","0.03125","0.03125"
"25855744","","","","","","","0.03125","0.03125","0.03125"
"25858848","","","","1","1","1","","",""
"25859904","0.014999999664723873","0.014999999664723873","0.014999999664723873","","","","","",""
"25868640","","","","","","","0.03125","0.03125","0.03125"
"25879136","","","","1","1","1","","",""
"25879328","0","0","0","","","","","",""
"25881440","","","","","","","0.03125","0.03125","0.03125"
"25894048","","","","","","","0.03125","0.03125","0.03125"
"25899488","0","0","0","","","","","",""
"25899680","","","","1","1","1","","",""
"25906880","","","","","","","0.03125","0.03125","0.03125"
"25918464","0","0","0","","","","","",""
"25919424","","","","","","","0.03125","0.03125","0.03125"
"25919520","","","","1","1","1","","",""
"25932224","","","","","","","0.03125","0.03125","0.03125"
"25938752","0","0","0","","","","","",""
"25939840","","","","1","1","1","","",""
"25944832","","","","","","","0.03125","0.03125","0.03125"
"25957056","","","","","","","0.03125","0.03125","0.03125"
"25958720","","","","1","1","1","","",""
"25959680","0","0","0","","","","","",""
"25971040","","","","","","","0.03125","0.03125","0.03125"
"25978848","0.01874999888241291","0.01874999888241291","0.01874999888241291","","","","","",""
"25979008","","","","1","1","1","","",""
"25983616","","","","","","","0.03125","0.03125","0.03125"
"25996672","","","","","","","0.03125","0.03125","0.03125"
"25998784","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"25999648","","","","1","1","1","","",""
"26009568","","","","","","","0.03125","0.03125","0.03125"
"26018496","0.011249999515712261","0.011249999515712261","0.011249999515712261","","","","","",""
"26019680","","","","1","1","1","","",""
"26022144","","","","","","","0.03125","0.03125","0.03125"
"26034336","","","","","","","0.03125","0.03125","0.03125"
"26038528","","","","1","1","1","","",""
"26039872","0","0","0","","","","","",""
"26047904","","","","","","","0.03125","0.03125","0.03125"
"26059360","","","","1","1","1","","",""
"26059808","0.01249999925494194","0.01249999925494194","0.01249999925494194","","","","","",""
"26059904","","","","","","","0.03125","0.03125","0.03125"
"26073152","","","","","","","0.03125","0.03125","0.03125"
"26079200","0.05249999836087227","0.05249999836087227","0.05249999836087227","","","","","",""
"26079968","","","","1","1","1","","",""
"26086112","","","","","","","0.03125","0.03125","0.03125"
"26099040","","","","1","1","1","","",""
"26099072","0.03999999910593033","0.03999999910593033","0.03999999910593033","","","","","",""
"26099104","","","","","","","0.03125","0.03125","0.03125"
"26111424","","","","","","","0.03125","0.03125","0.03125"
"26118016","0.038750000298023224","0.038750000298023224","0.038750000298023224","","","","","",""
"26119520","","","","1","1","1","","",""
"26124512","","","","","","","0.03125","0.03125","0.03125"
"26136992","0.009999999776482582","0.009999999776482582","0.009999999776482582","","","","","",""
"26137408","","","","","","","0.03125","0.03125","0.03125"
"26139552","","","","1","1","1","","",""
"26150368","","","","","","","0.03125","0.03125","0.03125"
"26158624","0.014999999664723873","0.014999999664723873","0.014999999664723873","","","","","",""
"26159104","","","","1","1","1","","",""
"26161824","","","","","","","0.03125","0.03125","0.03125"
"26175936","","","","","","","0.03125","0.03125","0.03125"
"26179136","","","","1","1","1","","",""
"26179392","0.0012499999720603228","0.0012499999720603228","0.0012499999720603228","","","","","",""
"26188576","","","","","","","0.03125","0.03125","0.03125"
"26199136","0.004999999888241291","0.004999999888241291","0.004999999888241291","","","","","",""
"26199392","","","","1","1","1","","",""
"26201568","","","","","","","0.03125","0.03125","0.03125"
"26213824","","","","","","","0.04296875","0.04296875","0.04296875"
"26219456","0.023749999701976776","0.023749999701976776","0.023749999701976776","","","","","",""
"26219840","","","","1","1","1","","",""
"26226816","","","","","","","0.06640625","0.06640625","0.06640625"
"26239520","","","","","","","0.07421875","0.07421875","0.07421875"
"26239648","","","","1","1","1","","",""
"26239936","0.051249999552965164","0.051249999552965164","0.051249999552965164","","","","","",""
"26251360","","","","","","","0.056640625","0.056640625","0.056640625"
"26259840","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"26259968","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26265408","","","","","","","0.080078125","0.080078125","0.080078125"
"26277760","","","","","","","0.068359375","0.068359375","0.068359375"
"26278624","0.03999999910593033","0.03999999910593033","0.03999999910593033","","","","","",""
"26278720","","","","1","1","1","","",""
"26290656","","","","","","","0.080078125","0.080078125","0.080078125"
"26299392","","","","1","1","1","","",""
"26299968","0.027499999850988388","0.027499999850988388","0.027499999850988388","","","","","",""
"26303712","","","","","","","0.12109375","0.12109375","0.12109375"
"26315296","","","","","","","0.1328125","0.1328125","0.1328125"
"26319584","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26319648","0.03374999761581421","0.03374999761581421","0.03374999761581421","","","","","",""
"26329472","","","","","","","0.1640625","0.1640625","0.1640625"
"26339648","","","","0.981249988079071","0.981249988079071","0.981249988079071","","",""
"26339744","0.03999999910593033","0.03999999910593033","0.03999999910593033","","","","","",""
"26341184","","","","","","","0.142578125","0.142578125","0.142578125"
"26354720","","","","","","","0.142578125","0.142578125","0.142578125"
"26359200","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"26359552","0.014999999664723873","0.014999999664723873","0.014999999664723873","","","","","",""
"26367872","","","","","","","0.140625","0.140625","0.140625"
"26379648","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26379840","0.0024999999441206455","0.0024999999441206455","0.0024999999441206455","","","","","",""
"26380480","","","","","","","0.1328125","0.1328125","0.1328125"
"26393312","","","","","","","0.130859375","0.130859375","0.130859375"
"26399776","","","","1","1","1","","",""
"26399936","0.016249999403953552","0.016249999403953552","0.016249999403953552","","","","","",""
"26406336","","","","","","","0.125","0.125","0.125"
"26418752","","","","","","","0.125","0.125","0.125"
"26419584","","","","1","1","1","","",""
"26419936","0.023749999701976776","0.023749999701976776","0.023749999701976776","","","","","",""
"26430368","","","","","","","0.125","0.125","0.125"
"26439872","0.03125","0.03125","0.03125","","","","","",""
"26439936","","","","0.956250011920929","0.956250011920929","0.956250011920929","","",""
"26443840","","","","","","","0.103515625","0.103515625","0.103515625"
"26457536","","","","","","","0.0703125","0.0703125","0.0703125"
"26458560","","","","0.96875","0.96875","0.96875","","",""
"26459936","0.03125","0.03125","0.03125","","","","","",""
"26470112","","","","","","","0.033203125","0.033203125","0.033203125"
"26479488","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26479776","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"26483168","","","","","","","0.05078125","0.05078125","0.05078125"
"26494752","","","","","","","0.05078125","0.05078125","0.05078125"
"26499360","0.042500000447034836","0.042500000447034836","0.042500000447034836","","","","","",""
"26499840","","","","1","1","1","","",""
"26508064","","","","","","","0.0625","0.0625","0.0625"
"26519680","0.03125","0.03125","0.03125","","","","","",""
"26519776","","","","0.981249988079071","0.981249988079071","0.981249988079071","","",""
"26521088","","","","","","","0.05078125","0.05078125","0.05078125"
"26534176","","","","","","","0.033203125","0.033203125","0.033203125"
"26538720","0.038750000298023224","0.038750000298023224","0.038750000298023224","","","","","",""
"26539648","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"26547136","","","","","","","0.03125","0.03125","0.03125"
"26559360","0.03125","0.03125","0.03125","","","","","",""
"26559488","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"26559936","","","","","","","0.03125","0.03125","0.03125"
"26572032","","","","","","","0.037109375","0.037109375","0.037109375"
"26578848","","","","1","1","1","","",""
"26579712","0.03125","0.03125","0.03125","","","","","",""
"26584480","","","","","","","0.03125","0.03125","0.03125"
"26597888","","","","","","","0.03125","0.03125","0.03125"
"26598720","","","","1","1","1","","",""
"26599200","0.03125","0.03125","0.03125","","","","","",""
"26611040","","","","","","","0.03125","0.03125","0.03125"
"26617184","0.03125","0.03125","0.03125","","","","","",""
"26618752","","","","0.96875","0.96875","0.96875","","",""
"26622144","","","","","","","0.03125","0.03125","0.03125"
"26636608","","","","","","","0.03125","0.03125","0.03125"
"26639328","0.06875000149011612","0.06875000149011612","0.06875000149011612","","","","","",""
"26639680","","","","0.9624999761581421","0.9624999761581421","0.9624999761581421","","",""
"26649216","","","","","","","0.03125","0.03125","0.03125"
"26659520","0.057499997317790985","0.057499997317790985","0.057499997317790985","","","","","",""
"26659744","","","","0.9624999761581421","0.9624999761581421","0.9624999761581421","","",""
"26662176","","","","","","","0.037109375","0.037109375","0.037109375"
"26674976","","","","","","","0.03125","0.03125","0.03125"
"26679520","0.03125","0.03125","0.03125","","","","","",""
"26679968","","","","0.949999988079071","0.949999988079071","0.949999988079071","","",""
"26687488","","","","","","","0.04296875","0.04296875","0.04296875"
"26699616","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"26699968","","","","0.9312499761581421","0.9312499761581421","0.9312499761581421","","",""
"26700544","","","","","","","0.05078125","0.05078125","0.05078125"
"26713344","","","","","","","0.044921875","0.044921875","0.044921875"
"26718752","0.05874999985098839","0.05874999985098839","0.05874999985098839","","","","","",""
"26719072","","","","0.893750011920929","0.893750011920929","0.893750011920929","","",""
"26725312","","","","","","","0.0390625","0.0390625","0.0390625"
"26737824","","","","","","","0.04296875","0.04296875","0.04296875"
"26739808","0.05874999985098839","0.05874999985098839","0.05874999985098839","","","","","",""
"26739936","","","","0.887499988079071","0.887499988079071","0.887499988079071","","",""
"26750656","","","","","","","0.037109375","0.037109375","0.037109375"
"26757984","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"26759840","0.0925000011920929","0.0925000011920929","0.0925000011920929","","","","","",""
"26764416","","","","","","","0.03125","0.03125","0.03125"
"26776096","","","","","","","0.03125","0.03125","0.03125"
"26778112","0.08500000089406967","0.08500000089406967","0.08500000089406967","","","","","",""
"26779424","","","","0.856249988079071","0.856249988079071","0.856249988079071","","",""
"26790176","","","","","","","0.03125","0.03125","0.03125"
"26799680","0.0625","0.0625","0.0625","","","","","",""
"26799904","","","","0.862500011920929","0.862500011920929","0.862500011920929","","",""
"26802400","","","","","","","0.037109375","0.037109375","0.037109375"
"26815168","","","","","","","0.03125","0.03125","0.03125"
"26818048","","","","0.862500011920929","0.862500011920929","0.862500011920929","","",""
"26818208","0.08124999701976776","0.08124999701976776","0.08124999701976776","","","","","",""
"26828160","","","","","","","0.046875","0.046875","0.046875"
"26838464","","","","0.856249988079071","0.856249988079071","0.856249988079071","","",""
"26839968","0.07374999672174454","0.07374999672174454","0.07374999672174454","","","","","",""
"26841280","","","","","","","0.056640625","0.056640625","0.056640625"
"26854336","","","","","","","0.04296875","0.04296875","0.04296875"
"26859936","0.08624999970197678","0.08624999970197678","0.08624999970197678","0.8500000238418579","0.8500000238418579","0.8500000238418579","","",""
"26867136","","","","","","","0.03125","0.03125","0.03125"
"26878304","0.10624999552965164","0.10624999552965164","0.10624999552965164","","","","","",""
"26879104","","","","","","","0.03125","0.03125","0.03125"
"26879552","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"26890976","","","","","","","0.03125","0.03125","0.03125"
"26898816","","","","0.800000011920929","0.800000011920929","0.800000011920929","","",""
"26899872","0.06624999642372131","0.06624999642372131","0.06624999642372131","","","","","",""
"26904576","","","","","","","0.03125","0.03125","0.03125"
"26918048","","","","","","","0.03125","0.03125","0.03125"
"26919360","0.0625","0.0625","0.0625","","","","","",""
"26919552","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"26929792","","","","","","","0.03125","0.03125","0.03125"
"26939552","","","","0.8062499761581421","0.8062499761581421","0.8062499761581421","","",""
"26939840","0.10374999791383743","0.10374999791383743","0.10374999791383743","","","","","",""
"26943968","","","","","","","0.03125","0.03125","0.03125"
"26955712","","","","","","","0.03125","0.03125","0.03125"
"26958272","","","","0.8125","0.8125","0.8125","","",""
"26958912","0.125","0.125","0.125","","","","","",""
"26969568","","","","","","","0.03125","0.03125","0.03125"
"26979712","0.125","0.125","0.125","","","","","",""
"26979776","","","","0.8374999761581421","0.8374999761581421","0.8374999761581421","","",""
"26980800","","","","","","","0.03125","0.03125","0.03125"
"26995072","","","","","","","0.03125","0.03125","0.03125"
"26999200","0.125","0.125","0.125","","","","","",""
"26999968","","","","0.8687499761581421","0.8687499761581421","0.8687499761581421","","",""
"27007872","","","","","","","0.03125","0.03125","0.03125"
"27019424","0.125","0.125","0.125","","","","","",""
"27019520","","","","0.800000011920929","0.800000011920929","0.800000011920929","","",""
"27019808","","","","","","","0.03125","0.03125","0.03125"
"27033184","","","","","","","0.03125","0.03125","0.03125"
"27038368","","","","0.7875000238418579","0.7875000238418579","0.7875000238418579","","",""
"27039968","0.13249999284744263","0.13249999284744263","0.13249999284744263","","","","","",""
"27046144","","","","","","","0.03125","0.03125","0.03125"
"27058432","","","","","","","0.03125","0.03125","0.03125"
"27059712","0.1287499964237213","0.1287499964237213","0.1287499964237213","","","","","",""
"27059776","","","","0.75","0.75","0.75","","",""
"27071232","","","","","","","0.03125","0.03125","0.03125"
"27078144","0.125","0.125","0.125","","","","","",""
"27079968","","","","0.768750011920929","0.768750011920929","0.768750011920929","","",""
"27084512","","","","","","","0.03125","0.03125","0.03125"
"27097248","","","","","","","0.037109375","0.037109375","0.037109375"
"27098464","","","","0.78125","0.78125","0.78125","","",""
"27098784","0.125","0.125","0.125","","","","","",""
"27109312","","","","","","","0.03125","0.03125","0.03125"
"27118496","0.125","0.125","0.125","","","","","",""
"27119264","","","","0.78125","0.78125","0.78125","","",""
"27121440","","","","","","","0.03125","0.03125","0.03125"
"27135104","","","","","","","0.03125","0.03125","0.03125"
"27139232","","","","0.768750011920929","0.768750011920929","0.768750011920929","","",""
"27139648","0.125","0.125","0.125","","","","","",""
"27148480","","","","","","","0.03125","0.03125","0.03125"
"27159200","0.11874999850988388","0.11874999850988388","0.11874999850988388","","","","","",""
"27159968","","","","0.75","0.75","0.75","","",""
"27161472","","","","","","","0.03125","0.03125","0.03125"
"27172256","","","","","","","0.03125","0.03125","0.03125"
"27178784","0.11999999731779099","0.11999999731779099","0.11999999731779099","","","","","",""
"27179904","","","","0.75","0.75","0.75","","",""
"27185856","","","","","","","0.03125","0.03125","0.03125"
"27198944","0.10875000059604645","0.10875000059604645","0.10875000059604645","","","","","",""
"27199424","","","","0.7437499761581421","0.7437499761581421","0.7437499761581421","","",""
"27199520","","","","","","","0.03125","0.03125","0.03125"
"27210976","","","","","","","0.03125","0.03125","0.03125"
"27217856","0.09375","0.09375","0.09375","","","","","",""
"27218528","","","","0.731249988079071","0.731249988079071","0.731249988079071","","",""
"27224384","","","","","","","0.037109375","0.037109375","0.037109375"
"27238048","","","","","","","0.03125","0.03125","0.03125"
"27239328","0.09375","0.09375","0.09375","","","","","",""
"27239648","","","","0.71875","0.71875","0.71875","","",""
"27250496","","","","","","","0.03125","0.03125","0.03125"
"27259520","0.09375","0.09375","0.09375","","","","","",""
"27259904","","","","0.706250011920929","0.706250011920929","0.706250011920929","","",""
"27263200","","","","","","","0.03125","0.03125","0.03125"
"27276448","","","","","","","0.025390625","0.025390625","0.025390625"
