"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5__MAX"
"14872928","","","","1","1","1","","",""
"14885888","","","","","","","1","1","1"
"14886080","0","0","0","","","","","",""
"14886240","","","","1","1","1","","",""
"14898624","0","0","0","","","","","",""
"14898656","","","","1","1","1","","",""
"14898784","","","","","","","1","1","1"
"14911424","","","","1","1","1","","",""
"14911840","0","0","0","","","","","",""
"14911936","","","","","","","1","1","1"
"14924160","0","0","0","","","","","",""
"14924320","","","","","","","1","1","1"
"14924384","","","","1","1","1","","",""
"14936736","0","0","0","","","","","",""
"14937440","","","","1","1","1","","",""
"14937568","","","","","","","1","1","1"
"14949280","","","","1","1","1","","",""
"14950272","0.005859375","0.005859375","0.005859375","","","","","",""
"14950368","","","","","","","1","1","1"
"14962112","","","","","","","1","1","1"
"14962944","","","","1","1","1","","",""
"14963168","0","0","0","","","","","",""
"14972576","","","","1","1","1","","",""
"14974688","","","","","","","1","1","1"
"14975488","0","0","0","","","","","",""
"14988000","","","","1","1","1","","",""
"14988512","0","0","0","","","","","",""
"14988544","","","","","","","1","1","1"
"15000608","","","","","","","1","1","1"
"15000928","","","","1","1","1","","",""
"15001344","0","0","0","","","","","",""
"15012704","0","0","0","","","","","",""
"15012960","","","","1","1","1","","",""
"15013312","","","","","","","1","1","1"
"15026944","","","","1","1","1","","",""
"15027104","0","0","0","","","","","",""
"15027168","","","","","","","1","1","1"
"15039104","","","","0.9921875","0.9921875","0.9921875","","",""
"15039168","","","","","","","1","1","1"
"15039680","0","0","0","","","","","",""
"15050880","0","0","0","","","","","",""
"15051968","","","","0.966796875","0.966796875","0.966796875","","",""
"15052736","","","","","","","1","1","1"
"15064000","","","","0.98828125","0.98828125","0.98828125","","",""
"15065120","0","0","0","","","","","",""
"15065472","","","","","","","1","1","1"
"15077760","","","","1","1","1","","",""
"15077920","0.01171875","0.01171875","0.01171875","","","","","",""
"15078144","","","","","","","1","1","1"
"15091008","0.005859375","0.005859375","0.005859375","","","","","",""
"15091104","","","","1","1","1","","",""
"15091168","","","","","","","1","1","1"
"15103424","","","","","","","1","1","1"
"15103712","0","0","0","","","","","",""
"15103936","","","","0.9921875","0.9921875","0.9921875","","",""
"15114848","","","","0.99609375","0.99609375","0.99609375","","",""
"15116704","0","0","0","","","","","",""
"15116736","","","","","","","1","1","1"
"15127520","0","0","0","","","","","",""
"15128960","","","","","","","1","1","1"
"15129120","","","","1","1","1","","",""
"15141824","","","","1","1","1","","",""
"15142304","","","","","","","1","1","1"
"15142336","0","0","0","","","","","",""
"15154464","","","","1","1","1","","",""
"15154784","","","","","","","1","1","1"
"15155072","0","0","0","","","","","",""
"15167488","","","","1","1","1","","",""
"15167744","0","0","0","","","","","",""
"15167872","","","","","","","1","1","1"
"15180384","0.005859375","0.005859375","0.005859375","","","","","",""
"15180608","","","","","","","1","1","1"
"15180672","","","","1","1","1","","",""
"15193056","","","","1","1","1","","",""
"15193536","","","","","","","1","1","1"
"15193568","0.00390625","0.00390625","0.00390625","","","","","",""
"15205632","","","","1","1","1","","",""
"15206144","0.0078125","0.0078125","0.0078125","","","","","",""
"15206304","","","","","","","1","1","1"
"15217600","","","","0.994140625","0.994140625","0.994140625","","",""
"15217664","","","","","","","1","1","1"
"15218848","0","0","0","","","","","",""
"15231552","0.005859375","0.005859375","0.005859375","","","","","",""
"15231712","","","","1","1","1","","",""
"15231808","","","","","","","1","1","1"
"15243968","","","","","","","1","1","1"
"15244160","0","0","0","","","","","",""
"15244224","","","","1","1","1","","",""
"15257152","0","0","0","","","","","",""
"15257504","","","","","","","1","1","1"
"15257536","","","","0.98046875","0.98046875","0.98046875","","",""
"15269984","","","","0.99609375","0.99609375","0.99609375","","",""
"15270208","","","","","","","1","1","1"
"15270336","0","0","0","","","","","",""
"15281376","0","0","0","","","","","",""
"15281568","","","","","","","1","1","1"
"15282688","","","","0.994140625","0.994140625","0.994140625","","",""
"15295520","","","","","","","1","1","1"
"15295840","","","","0.986328125","0.986328125","0.986328125","","",""
"15295968","0","0","0","","","","","",""
"15307520","","","","","","","1","1","1"
"15308416","0","0","0","","","","","",""
"15308736","","","","0.9921875","0.9921875","0.9921875","","",""
"15320832","0","0","0","","","","","",""
"15321120","","","","","","","1","1","1"
"15321344","","","","0.986328125","0.986328125","0.986328125","","",""
"15333952","","","","","","","1","1","1"
"15334208","","","","1","1","1","","",""
"15334336","0.005859375","0.005859375","0.005859375","","","","","",""
"15345696","","","","","","","1","1","1"
"15346240","0","0","0","","","","","",""
"15346816","","","","0.974609375","0.974609375","0.974609375","","",""
"15359392","","","","0.990234375","0.990234375","0.990234375","","",""
"15359424","","","","","","","1","1","1"
"15359840","0","0","0","","","","","",""
"15370432","","","","1","1","1","","",""
"15372416","0","0","0","","","","","",""
"15372480","","","","","","","1","1","1"
"15384544","","","","1","1","1","","",""
"15385152","","","","","","","1","1","1"
"15385376","0.00390625","0.00390625","0.00390625","","","","","",""
"15397792","","","","1","1","1","","",""
"15397824","0.001953125","0.001953125","0.001953125","","","","","",""
"15397952","","","","","","","1","1","1"
"15411040","","","","0.998046875","0.998046875","0.998046875","","",""
"15411072","0","0","0","","","","","",""
"15411136","","","","","","","1","1","1"
"15423744","0","0","0","","","","","",""
"15423808","","","","","","","1","1","1"
"15423936","","","","0.984375","0.984375","0.984375","","",""
"15436576","","","","","","","1","1","1"
"15436640","","","","0.994140625","0.994140625","0.994140625","","",""
"15436704","0","0","0","","","","","",""
"15449056","0","0","0","0.98828125","0.98828125","0.98828125","","",""
"15449280","","","","","","","1","1","1"
"15461536","0","0","0","","","","","",""
"15461856","","","","","","","1","1","1"
"15462272","","","","1","1","1","","",""
"15474528","0","0","0","","","","1","1","1"
"15474976","","","","1","1","1","","",""
"15487776","0","0","0","","","","","",""
"15487872","","","","1","1","1","","",""
"15487904","","","","","","","1","1","1"
"15500192","0","0","0","","","","","",""
"15500608","","","","1","1","1","","",""
"15500640","","","","","","","1","1","1"
"15512896","0.005859375","0.005859375","0.005859375","","","","","",""
"15513344","","","","0.98828125","0.98828125","0.98828125","","",""
"15513536","","","","","","","1","1","1"
"15524800","0","0","0","","","","","",""
"15525696","","","","","","","1","1","1"
"15526016","","","","0.994140625","0.994140625","0.994140625","","",""
"15538304","","","","","","","1","1","1"
"15538816","","","","0.98828125","0.98828125","0.98828125","","",""
"15538880","0","0","0","","","","","",""
"15551424","","","","","","","1","1","1"
"15551776","0.005859375","0.005859375","0.005859375","","","","","",""
"15551936","","","","0.994140625","0.994140625","0.994140625","","",""
"15563264","0","0","0","","","","","",""
"15563840","","","","1","1","1","","",""
"15564736","","","","","","","1","1","1"
"15576096","","","","1","1","1","","",""
"15577024","0","0","0","","","","","",""
"15577568","","","","","","","1","1","1"
"15589152","","","","","","","1","1","1"
"15589728","","","","1","1","1","","",""
"15590016","0","0","0","","","","","",""
"15602496","0.005859375","0.005859375","0.005859375","","","","","",""
"15602880","","","","0.986328125","0.986328125","0.986328125","","",""
"15602944","","","","","","","1","1","1"
"15615680","0","0","0","","","","","",""
"15615776","","","","0.99609375","0.99609375","0.99609375","","",""
"15615968","","","","","","","1","1","1"
"15628544","","","","1","1","1","","",""
"15628704","","","","","","","1","1","1"
"15628736","0","0","0","","","","","",""
"15640544","0","0","0","","","","","",""
"15641184","","","","","","","1","1","1"
"15641216","","","","1","1","1","","",""
"15653376","","","","","","","1","1","1"
"15654336","0","0","0","1","1","1","","",""
"15666784","0","0","0","","","","","",""
"15666816","","","","","","","1","1","1"
"15666848","","","","1","1","1","","",""
"15678880","","","","1","1","1","","",""
"15679040","0","0","0","","","","","",""
"15679648","","","","","","","1","1","1"
"15692064","","","","","","","1","1","1"
"15692544","","","","1","1","1","","",""
"15692640","0","0","0","","","","","",""
"15704864","0","0","0","","","","","",""
"15705312","","","","","","","1","1","1"
"15705408","","","","1","1","1","","",""
"15717472","0.005859375","0.005859375","0.005859375","","","","","",""
"15718016","","","","1","1","1","","",""
"15718080","","","","","","","1","1","1"
"15731040","","","","0.98828125","0.98828125","0.98828125","","",""
"15731072","0","0","0","","","","","",""
"15731104","","","","","","","1","1","1"
"15742944","0","0","0","","","","","",""
"15743584","","","","","","","1","1","1"
"15743872","","","","0.994140625","0.994140625","0.994140625","","",""
"15756288","","","","0.98828125","0.98828125","0.98828125","","",""
"15756416","","","","","","","1","1","1"
"15756544","0","0","0","","","","","",""
"15768960","","","","0.978515625","0.978515625","0.978515625","","",""
"15769472","0","0","0","","","","","",""
"15769536","","","","","","","1","1","1"
"15781088","0","0","0","","","","","",""
"15781440","","","","","","","1","1","1"
"15781888","","","","0.986328125","0.986328125","0.986328125","","",""
"15794848","0","0","0","","","","","",""
"15794976","","","","0.9921875","0.9921875","0.9921875","1","1","1"
"15807808","","","","","","","1","1","1"
"15807840","","","","0.96484375","0.96484375","0.96484375","","",""
"15807904","0","0","0","","","","","",""
"15820320","0","0","0","","","","","",""
"15820384","","","","0.978515625","0.978515625","0.978515625","","",""
"15820640","","","","","","","1","1","1"
"15833216","","","","","","","1","1","1"
"15833248","0","0","0","","","","","",""
"15833568","","","","0.994140625","0.994140625","0.994140625","","",""
"15844960","","","","1","1","1","","",""
"15846144","0","0","0","","","","","",""
"15846336","","","","","","","1","1","1"
"15858464","","","","","","","1","1","1"
"15858912","0","0","0","","","","","",""
"15859008","","","","1","1","1","","",""
"15870624","","","","","","","1","1","1"
"15871168","","","","0.998046875","0.998046875","0.998046875","","",""
"15871936","0","0","0","","","","","",""
"15884096","0","0","0","","","","","",""
"15884608","","","","","","","1","1","1"
"15884704","","","","0.984375","0.984375","0.984375","","",""
"15896704","0","0","0","","","","","",""
"15897248","","","","0.98828125","0.98828125","0.98828125","","",""
"15897568","","","","","","","1","1","1"
"15908768","","","","1","1","1","","",""
"15909760","","","","","","","1","1","1"
"15910048","0","0","0","","","","","",""
"15922464","","","","1","1","1","","",""
"15922496","0","0","0","","","","","",""
"15923040","","","","","","","1","1","1"
"15935104","","","","1","1","1","","",""
"15935328","","","","","","","1","1","1"
"15935840","0","0","0","","","","","",""
"15947840","","","","","","","1","1","1"
"15948192","","","","0.986328125","0.986328125","0.986328125","","",""
"15948544","0","0","0","","","","","",""
"15960704","","","","0.978515625","0.978515625","0.978515625","","",""
"15961024","0","0","0","","","","","",""
"15961280","","","","","","","1","1","1"
"15974176","0.005859375","0.005859375","0.005859375","","","","","",""
"15974208","","","","0.994140625","0.994140625","0.994140625","","",""
"15974272","","","","","","","1","1","1"
"15986304","","","","0.98828125","0.98828125","0.98828125","","",""
"15986656","0","0","0","","","","","",""
"15986976","","","","","","","1","1","1"
"15998656","","","","0.98828125","0.98828125","0.98828125","","",""
"15998720","","","","","","","1","1","1"
"15999968","0","0","0","","","","","",""
"16012320","","","","","","","1","1","1"
"16012352","0","0","0","","","","","",""
"16012768","","","","0.970703125","0.970703125","0.970703125","","",""
"16025312","0","0","0","","","","","",""
"16025472","","","","0.98046875","0.98046875","0.98046875","","",""
"16025504","","","","","","","1","1","1"
"16037632","","","","","","","1","1","1"
"16037920","","","","0.99609375","0.99609375","0.99609375","","",""
"16038368","0","0","0","","","","","",""
"16050784","","","","1","1","1","","",""
"16050912","","","","","","","1","1","1"
"16050944","0","0","0","","","","","",""
"16063744","","","","","","","1","1","1"
"16063808","0","0","0","","","","","",""
"16063968","","","","1","1","1","","",""
"16075840","0","0","0","","","","","",""
"16076608","","","","0.98828125","0.98828125","0.98828125","","",""
"16076768","","","","","","","1","1","1"
"16088256","0.005859375","0.005859375","0.005859375","","","","","",""
"16088288","","","","1","1","1","","",""
"16089568","","","","","","","1","1","1"
"16101856","","","","","","","1","1","1"
"16102016","","","","0.9921875","0.9921875","0.9921875","","",""
"16102304","0","0","0","","","","","",""
"16114208","","","","0.9921875","0.9921875","0.9921875","","",""
"16114240","","","","","","","1","1","1"
"16114944","0","0","0","","","","","",""
"16126368","","","","0.9921875","0.9921875","0.9921875","","",""
"16127392","0","0","0","","","","","",""
"16127904","","","","","","","1","1","1"
"16139936","","","","","","","1","1","1"
"16140224","","","","1","1","1","","",""
"16140672","0","0","0","","","","","",""
"16152480","","","","","","","1","1","1"
"16152704","0","0","0","","","","","",""
"16153568","","","","1","1","1","","",""
"16165792","0","0","0","","","","","",""
"16166016","","","","1","1","1","","",""
"16166368","","","","","","","1","1","1"
"16177792","0","0","0","","","","","",""
"16178592","","","","","","","1","1","1"
"16178816","","","","0.9765625","0.9765625","0.9765625","","",""
"16189632","0","0","0","","","","","",""
"16191200","","","","0.994140625","0.994140625","0.994140625","","",""
"16191296","","","","","","","1","1","1"
"16204192","","","","","","","1","1","1"
"16204576","","","","1","1","1","","",""
"16204672","0.005859375","0.005859375","0.005859375","","","","","",""
"16216480","","","","","","","1","1","1"
"16216672","","","","0.98828125","0.98828125","0.98828125","","",""
"16217408","0","0","0","","","","","",""
"16229120","","","","1","1","1","","",""
"16229344","","","","","","","1","1","1"
"16229632","0","0","0","","","","","",""
"16242720","","","","","","","1","1","1"
"16242848","0","0","0","","","","","",""
"16242944","","","","0.98828125","0.98828125","0.98828125","","",""
"16255328","","","","","","","1","1","1"
"16255808","0","0","0","0.994140625","0.994140625","0.994140625","","",""
"16266976","","","","","","","1","1","1"
"16267520","0","0","0","","","","","",""
"16268000","","","","1","1","1","","",""
"16281120","","","","1","1","1","","",""
"16281472","0","0","0","","","","","",""
"16281568","","","","","","","1","1","1"
"16293344","","","","","","","1","1","1"
"16294176","","","","0.9921875","0.9921875","0.9921875","","",""
"16294304","0","0","0","","","","","",""
"16306624","0","0","0","","","","","",""
"16306912","","","","0.974609375","0.974609375","0.974609375","","",""
"16307008","","","","","","","1","1","1"
"16319200","0","0","0","","","","","",""
"16319392","","","","0.998046875","0.998046875","0.998046875","","",""
"16319872","","","","","","","1","1","1"
"16331200","","","","1","1","1","","",""
"16331744","0","0","0","","","","","",""
"16332224","","","","","","","1","1","1"
"16344672","","","","1","1","1","","",""
"16344704","0.005859375","0.005859375","0.005859375","","","","","",""
"16345056","","","","","","","1","1","1"
"16357760","","","","1","1","1","","",""
"16357824","","","","","","","1","1","1"
"16358208","0.005859375","0.005859375","0.005859375","","","","","",""
"16370240","","","","1","1","1","","",""
"16370560","0","0","0","","","","","",""
"16370816","","","","","","","1","1","1"
"16382912","","","","0.98828125","0.98828125","0.98828125","","",""
"16383392","","","","","","","1","1","1"
"16383680","0","0","0","","","","","",""
"16396160","","","","","","","1","1","1"
"16396576","0","0","0","1","1","1","","",""
"16408864","0","0","0","","","","","",""
"16409280","","","","0.9921875","0.9921875","0.9921875","","",""
"16409376","","","","","","","1","1","1"
"16421504","","","","0.986328125","0.986328125","0.986328125","","",""
"16421568","","","","","","","1","1","1"
"16421920","0","0","0","","","","","",""
"16433568","","","","0.998046875","0.998046875","0.998046875","","",""
"16434560","","","","","","","1","1","1"
"16434752","0","0","0","","","","","",""
"16447648","0","0","0","","","","","",""
"16447744","","","","1","1","1","1","1","1"
"16460224","","","","","","","1","1","1"
"16460352","","","","0.98828125","0.98828125","0.98828125","","",""
"16460704","0","0","0","","","","","",""
"16472896","0","0","0","","","","","",""
"16473088","","","","0.994140625","0.994140625","0.994140625","","",""
"16473280","","","","","","","1","1","1"
"16486080","0.005859375","0.005859375","0.005859375","","","","","",""
"16486240","","","","","","","1","1","1"
"16486304","","","","0.9765625","0.9765625","0.9765625","","",""
"16498784","","","","0.994140625","0.994140625","0.994140625","","",""
"16498848","","","","","","","1","1","1"
"16499136","0","0","0","","","","","",""
"16510560","","","","","","","1","1","1"
"16511680","","","","1","1","1","","",""
"16511872","0","0","0","","","","","",""
"16524352","0","0","0","","","","","",""
"16524416","","","","1","1","1","","",""
"16524704","","","","","","","1","1","1"
"16536832","","","","0.9765625","0.9765625","0.9765625","","",""
"16536864","","","","","","","1","1","1"
"16536896","0","0","0","","","","","",""
"16548608","0","0","0","","","","","",""
"16549984","","","","0.98828125","0.98828125","0.98828125","","",""
"16550368","","","","","","","1","1","1"
"16563008","","","","","","","1","1","1"
"16563104","","","","1","1","1","","",""
"16563168","0","0","0","","","","","",""
"16574784","0","0","0","","","","","",""
"16575296","","","","1","1","1","","",""
"16575648","","","","","","","1","1","1"
"16586944","","","","1","1","1","","",""
"16588480","","","","","","","1","1","1"
"16588576","0","0","0","","","","","",""
"16600704","","","","1","1","1","","",""
"16601440","0","0","0","","","","","",""
"16601536","","","","","","","1","1","1"
"16613888","","","","","","","1","1","1"
"16614272","","","","1","1","1","","",""
"16614336","0","0","0","","","","","",""
"16626784","0","0","0","","","","","",""
"16626944","","","","","","","1","1","1"
"16626976","","","","1","1","1","","",""
"16639168","0","0","0","","","","","",""
"16639648","","","","0.98828125","0.98828125","0.98828125","","",""
"16639872","","","","","","","1","1","1"
"16650752","0","0","0","","","","","",""
"16652544","","","","","","","1","1","1"
"16652704","","","","0.98828125","0.98828125","0.98828125","","",""
"16665312","","","","0.982421875","0.982421875","0.982421875","","",""
"16665440","0","0","0","","","","","",""
"16665568","","","","","","","1","1","1"
"16677728","0","0","0","","","","1","1","1"
"16678176","","","","1","1","1","","",""
"16687904","","","","","","","1","1","1"
"16689312","0","0","0","","","","","",""
"16690976","","","","1","1","1","","",""
"16703392","","","","","","","1","1","1"
"16703744","","","","0.994140625","0.994140625","0.994140625","","",""
"16703936","0","0","0","","","","","",""
"16716544","0","0","0","0.994140625","0.994140625","0.994140625","1","1","1"
"16727872","","","","","","","1","1","1"
"16728992","0","0","0","","","","","",""
"16729504","","","","1","1","1","","",""
"16741376","0","0","0","","","","","",""
"16741408","","","","","","","1","1","1"
"16742304","","","","1","1","1","","",""
"16754656","","","","","","","1","1","1"
"16754752","0","0","0","","","","","",""
"16755104","","","","0.9921875","0.9921875","0.9921875","","",""
"16767104","","","","","","","1","1","1"
"16767680","","","","0.986328125","0.986328125","0.986328125","","",""
"16767872","0","0","0","","","","","",""
"16780160","","","","0.998046875","0.998046875","0.998046875","","",""
"16780608","0","0","0","","","","","",""
"16780640","","","","","","","1","1","1"
"16792448","0","0","0","","","","","",""
"16792960","","","","1","1","1","","",""
"16793312","","","","","","","1","1","1"
"16804832","","","","1","1","1","","",""
"16805920","","","","","","","1","1","1"
"16806272","0","0","0","","","","","",""
"16818656","0","0","0","","","","","",""
"16819072","","","","","","","1","1","1"
"16819104","","","","1","1","1","","",""
"16831712","","","","0.998046875","0.998046875","0.998046875","","",""
"16831744","","","","","","","1","1","1"
"16831872","0","0","0","","","","","",""
"16843648","","","","","","","1","1","1"
"16843968","0","0","0","","","","","",""
"16844160","","","","0.990234375","0.990234375","0.990234375","","",""
"16856608","","","","0.9765625","0.9765625","0.9765625","","",""
"16857312","","","","","","","1","1","1"
"16857568","0","0","0","","","","","",""
"16868416","0","0","0","","","","","",""
"16870016","","","","1","1","1","","",""
"16870112","","","","","","","1","1","1"
"16881984","","","","","","","1","1","1"
"16882560","0","0","0","","","","","",""
"16883072","","","","0.98828125","0.98828125","0.98828125","","",""
"16895456","","","","","","","1","1","1"
"16895488","","","","1","1","1","","",""
"16895744","0","0","0","","","","","",""
"16905984","","","","1","1","1","","",""
"16907968","0","0","0","","","","","",""
"16908224","","","","","","","1","1","1"
"16920352","","","","","","","1","1","1"
"16921184","0","0","0","","","","","",""
"16921440","","","","0.9765625","0.9765625","0.9765625","","",""
"16932608","0","0","0","","","","","",""
"16934208","","","","0.994140625","0.994140625","0.994140625","","",""
"16934240","","","","","","","1","1","1"
"16946176","","","","0.96875","0.96875","0.96875","","",""
"16946304","","","","","","","1","1","1"
"16947008","0","0","0","","","","","",""
"16959424","0","0","0","","","","","",""
"16959712","","","","","","","1","1","1"
"16959776","","","","0.990234375","0.990234375","0.990234375","","",""
"16972160","","","","1","1","1","","",""
"16972384","","","","","","","1","1","1"
"16972640","0","0","0","","","","","",""
"16984928","0","0","0","","","","","",""
"16985248","","","","","","","1","1","1"
"16985568","","","","1","1","1","","",""
"16996416","","","","","","","1","1","1"
"16997536","","","","1","1","1","","",""
"16998272","0","0","0","","","","","",""
"17009792","","","","1","1","1","","",""
"17010144","0","0","0","","","","","",""
"17011168","","","","","","","1","1","1"
"17023424","0","0","0","","","","1","1","1"
"17023872","","","","1","1","1","","",""
"17036192","0","0","0","","","","","",""
"17036480","","","","","","","1","1","1"
"17036608","","","","1","1","1","","",""
"17048640","","","","","","","1","1","1"
"17048768","","","","1","1","1","","",""
"17049472","0","0","0","","","","","",""
"17061312","","","","1","1","1","","",""
"17061344","","","","","","","1","1","1"
"17062368","0","0","0","","","","","",""
"17074464","","","","","","","1","1","1"
"17074720","","","","0.98828125","0.98828125","0.98828125","","",""
"17074976","0","0","0","","","","","",""
"17087328","0","0","0","","","","","",""
"17087520","","","","0.994140625","0.994140625","0.994140625","","",""
"17087680","","","","","","","1","1","1"
"17099648","","","","0.994140625","0.994140625","0.994140625","","",""
"17100672","","","","","","","1","1","1"
"17100704","0","0","0","","","","","",""
"17113248","","","","0.99609375","0.99609375","0.99609375","","",""
"17113504","0","0","0","","","","","",""
"17113568","","","","","","","1","1","1"
"17125760","","","","0.9921875","0.9921875","0.9921875","","",""
"17125984","0","0","0","","","","","",""
"17126112","","","","","","","1","1","1"
"17136928","","","","","","","1","1","1"
"17138720","0","0","0","","","","","",""
"17139072","","","","1","1","1","","",""
"17151328","0","0","0","","","","1","1","1"
"17151616","","","","0.98828125","0.98828125","0.98828125","","",""
"17164064","0","0","0","","","","","",""
"17164416","","","","","","","1","1","1"
"17164576","","","","0.994140625","0.994140625","0.994140625","","",""
"17176864","0","0","0","","","","","",""
"17177440","","","","","","","1","1","1"
"17177568","","","","0.994140625","0.994140625","0.994140625","","",""
"17188416","","","","1","1","1","","",""
"17189408","0","0","0","","","","","",""
"17190304","","","","","","","1","1","1"
"17202624","","","","1","1","1","","",""
"17202752","0","0","0","","","","","",""
"17203168","","","","","","","1","1","1"
"17214400","","","","0.98828125","0.98828125","0.98828125","","",""
"17214816","0","0","0","","","","","",""
"17214944","","","","","","","1","1","1"
"17227808","","","","","","","1","1","1"
"17228032","0","0","0","","","","","",""
"17228416","","","","1","1","1","","",""
"17240096","0","0","0","","","","","",""
"17241088","","","","1","1","1","","",""
"17241472","","","","","","","1","1","1"
"17253920","","","","1","1","1","","",""
"17254272","0","0","0","","","","","",""
"17254368","","","","","","","1","1","1"
"17266496","","","","","","","1","1","1"
"17266912","","","","1","1","1","","",""
"17267168","0.005859375","0.005859375","0.005859375","","","","","",""
"17279104","0","0","0","","","","","",""
"17279168","","","","","","","1","1","1"
"17279808","","","","1","1","1","","",""
"17292288","","","","","","","1","1","1"
"17292448","","","","1","1","1","","",""
"17292768","0.005859375","0.005859375","0.005859375","","","","","",""
"17304864","","","","1","1","1","","",""
"17305152","","","","","","","1","1","1"
"17305216","0","0","0","","","","","",""
"17317440","","","","0.970703125","0.970703125","0.970703125","","",""
"17318144","","","","","","","1","1","1"
"17318272","0","0","0","","","","","",""
"17330176","0","0","0","","","","","",""
"17330240","","","","","","","1","1","1"
"17330816","","","","1","1","1","","",""
"17342656","","","","1","1","1","","",""
"17343200","0","0","0","","","","","",""
"17343360","","","","","","","1","1","1"
"17355712","","","","1","1","1","","",""
"17356288","","","","","","","1","1","1"
"17356480","0","0","0","","","","","",""
"17369056","","","","0.9921875","0.9921875","0.9921875","","",""
"17369216","0.001953125","0.001953125","0.001953125","","","","","",""
"17369568","","","","","","","1","1","1"
"17381856","","","","0.984375","0.984375","0.984375","","",""
"17382080","","","","","","","1","1","1"
"17382336","0.00390625","0.00390625","0.00390625","","","","","",""
"17393952","","","","","","","1","1","1"
"17395040","","","","1","1","1","","",""
"17395104","0","0","0","","","","","",""
"17407328","","","","","","","1","1","1"
"17407872","","","","1","1","1","","",""
"17407968","0","0","0","","","","","",""
"17420384","","","","1","1","1","","",""
"17420480","0","0","0","","","","","",""
"17420544","","","","","","","1","1","1"
"17431712","","","","","","","1","1","1"
"17432544","","","","1","1","1","","",""
"17433312","0","0","0","","","","","",""
"17443104","","","","0.982421875","0.982421875","0.982421875","","",""
"17445504","0","0","0","","","","","",""
"17445888","","","","","","","1","1","1"
"17458912","","","","","","","1","1","1"
"17459040","0","0","0","","","","","",""
"17459136","","","","1","1","1","","",""
"17471200","","","","","","","1","1","1"
"17471776","0","0","0","","","","","",""
"17471904","","","","1","1","1","","",""
"17483424","0","0","0","","","","","",""
"17484160","","","","","","","1","1","1"
"17484448","","","","1","1","1","","",""
"17496896","","","","1","1","1","","",""
"17497344","0","0","0","","","","","",""
"17497568","","","","","","","1","1","1"
"17508512","","","","","","","1","1","1"
"17509824","0","0","0","","","","","",""
"17510048","","","","1","1","1","","",""
"17522592","0","0","0","1","1","1","","",""
"17522688","","","","","","","1","1","1"
"17535456","0","0","0","","","","","",""
"17535936","","","","1","1","1","1","1","1"
"17548512","0","0","0","","","","","",""
"17548640","","","","1","1","1","","",""
"17548736","","","","","","","1","1","1"
"17560352","0","0","0","","","","","",""
"17561344","","","","","","","1","1","1"
"17561504","","","","1","1","1","","",""
"17572928","","","","","","","1","1","1"
"17573824","","","","1","1","1","","",""
"17573984","0","0","0","","","","","",""
"17585888","0","0","0","","","","","",""
"17586624","","","","","","","1","1","1"
"17586880","","","","1","1","1","","",""
"17597248","","","","0.994140625","0.994140625","0.994140625","","",""
"17599456","","","","","","","1","1","1"
"17599840","0","0","0","","","","","",""
"17611840","0","0","0","","","","","",""
"17612448","","","","1","1","1","","",""
"17612704","","","","","","","1","1","1"
"17624832","0","0","0","","","","","",""
"17625056","","","","0.994140625","0.994140625","0.994140625","","",""
"17625472","","","","","","","1","1","1"
"17637728","","","","0.982421875","0.982421875","0.982421875","","",""
"17637856","","","","","","","1","1","1"
"17638048","0","0","0","","","","","",""
"17650624","0","0","0","","","","","",""
"17650784","","","","","","","1","1","1"
"17651104","","","","0.994140625","0.994140625","0.994140625","","",""
"17662112","","","","","","","1","1","1"
"17663296","0","0","0","","","","","",""
"17663840","","","","0.982421875","0.982421875","0.982421875","","",""
"17675072","","","","0.998046875","0.998046875","0.998046875","","",""
"17676384","0","0","0","","","","","",""
"17676640","","","","","","","1","1","1"
"17687680","","","","0.99609375","0.99609375","0.99609375","","",""
"17689344","0","0","0","","","","","",""
"17689472","","","","","","","1","1","1"
"17701920","","","","","","","1","1","1"
"17702208","0","0","0","","","","","",""
"17702304","","","","1","1","1","","",""
"17714624","","","","1","1","1","","",""
"17714944","","","","","","","1","1","1"
"17715040","0","0","0","","","","","",""
"17727392","","","","1","1","1","","",""
"17727680","","","","","","","1","1","1"
"17727712","0","0","0","","","","","",""
"17739296","","","","0.98828125","0.98828125","0.98828125","","",""
"17739968","","","","","","","1","1","1"
"17740000","0","0","0","","","","","",""
"17751776","0","0","0","","","","","",""
"17752608","","","","1","1","1","","",""
"17753152","","","","","","","1","1","1"
"17765664","0","0","0","","","","","",""
"17766144","","","","","","","1","1","1"
"17766304","","","","1","1","1","","",""
"17778368","","","","","","","1","1","1"
"17779104","0","0","0","","","","","",""
"17779136","","","","1","1","1","","",""
"17791232","","","","","","","1","1","1"
"17791392","0","0","0","","","","","",""
"17791456","","","","1","1","1","","",""
"17803680","","","","1","1","1","","",""
